##NAME|SUBNAME|TELNUM|NEWADDR|ETCADDR|TYPE|SINCE|WEBSITE@@작은도서관
으뜸새마을작은도서관|||제주 제주시 진군1길 3||사립|2003|
의귀리 새마을 문고|||제주특별자치도 서귀포시 남원읍 한신로 207,  청년회관2층||사립|1997|
이도1동새마을작은도서관|||제주 제주시 중앙로25길 17||사립|1998|
이도주공새마을작은도서관|||제주 제주시 이도2동 구남로 43||사립|2005|
일도2동새마을작은도서관|||제주 제주시 신선동길 15  2층||사립|2001|
일도대림새마을작은도서관|||제주 제주시 태성로 39(203동 지하 1층)||사립|2003|
일도우성새마을작은도서관|||제주 제주시 태성로 3||사립|1996|
장전리새마을작은도서관|||제주 제주시 애월읍 장전로 106||사립|1985|
정든새마을작은도서관|||제주 제주시 정존11길 68||사립|2008|
제방사새마을작은도서관|||제주 제주시 연동사서함 64||사립|2001|
제주서부방음도서관|||제주 제주시 도두동 도공로54||사립|2011|
제주스카우트새마을작은도서관|||제주 제주시 평전3길 34-1||사립|2005|
조수1리새마을작은도서관|||제주 제주시 한경면 홍수암로 565||사립|1998|
조천리새마을작은도서관|||제주 제주시 조천읍 남조로 3128||사립|1988|
중앙꿈쟁이작은도서관|||제주 서귀포시 서귀동 동문동로 27번길 주민자치센터 3층||공립|2012|
지오숲새마을작은도서관|||제주특별자치도 서귀포시 중앙로195번길 7, (서홍동, 지오빌II) 103동 101호||사립|2014|
참꽃 작은도서관|||제주특별자치도 제주시 오라로16길 1 (오라1동)||사립|2011|
청수리새마을작은도서관|||제주 제주시 한경면 중산간서로 3501||사립|2000|
청풍작은도서관|||제주특별자치도 제주시 청풍길 13 1층||사립|2014|
추자 작은도서관|||제주특별자치도 제주시 추자면 대서6길 30,  추자청소년문화의집||사립|2016|
태흥1리새마을문고|||제주특별자치도 서귀포시 남원읍 태위로 817,  태흥1리복지회관2층||사립|2002|
태흥2리새마을문고|||제주특별자치도 서귀포시 남원읍 태신로 14,  태흥2리복지회관1층||사립|1980|
특전사새마을작은도서관|||제주 제주시 오등동산 153(사서함37)||사립|1993|
판포리새마을작은도서관|||제주 제주시 한경면 판포4길 39||사립|2001|
퐁낭작은도서관|||제주특별자치도 서귀포시 동홍중앙로 56, (동홍동) 퐁낭작은도서관||공립|2016|
푸른열매작은도서관|||제주 제주시 조천읍 조천2길 6||사립|2013|
하가리새마을작은도서관|||제주 제주시 애월읍 하가로 141 2층||사립|1990|
하귀1리새마을작은도서관|||제주 제주시 애월읍 하귀10길 5||사립|1985|
하귀휴먼시아1단지새마을작은도서관|||제주 제주시 애월읍 하귀9길 45(하귀휴먼시아1단지)||사립|2011|
하늘나무도서관|||제주 제주시 일도2동 고마로 1길 26||사립|2010|
하도리새마을작은도서관|||제주 제주시 구좌읍 문주란로 1||사립|2001|
하례1리새마을문고|||제주특별자치도 서귀포시 남원읍 하례중앙로 95,  하례1리복지회관1층||사립|1998|
하례2리새마을문고|||제주특별자치도 서귀포시 남원읍 하례돈야로 83,  하례2리사무소||사립|1993|
하모2리새마을문고|||제주특별자치도 서귀포시 대정읍 신영로94번길 7,  하모2리복지회관2층||사립|2002|
하모3리새마을문고|||제주특별자치도 서귀포시 대정읍 하모상가로 9,  하모3리복지회관2층||사립|2002|
하원애향새마을문고|||제주특별자치도 서귀포시 하원로19번길 20-6, (하원동) 하원복지회관3층||사립|1982|
하효새마을문고|||제주특별자치도 서귀포시 하효중앙로 132, (하효동) 하효복지회관3층||사립|1996|
한남리 새마을 문고|||제주특별자치도 서귀포시 남원읍 남한로 431,  한남리복지회관1층||사립|1993|
한라마을 도서관|||제주특별자치도 제주시 일주동로 293-1, (삼양삼동) 293-1||사립|2016|
한림항새마을작은도서관|||제주 제주시 한림읍 한림해안로 81||사립|2008|
한수리새마을작은도서관|||제주 제주시 한림읍 한림로 739||사립|1985|
한우리독서문화원 문고|||제주특별자치도 서귀포시 중앙로117번길 7(우리집정식) 287-6||사립|2000|
한일베라체새마을작은도서관|||제주 제주시 신설로 55||사립|2013|
함덕리새마을작은도서관|||제주 제주시 조천읍 신북로 516||사립|1985|
항운노조새마을작은도서관|||제주 제주시 임항로 191||사립|2004|
해오름새마을작은도서관|||제주 제주시 연화로 16(해오름아파트)||사립|2002|
행복나눔 작은도서관|||제주 제주시 노형동 원노형로 46, 206호||사립|2013|
혜성무지개새마을작은도서관|||제주 제주시 남광로 65(이도이동,혜성무지개타운)||사립|2000|
호근새마을문고|||제주특별자치도 서귀포시 호근남로 6, (호근동) 호근복지회관2층||사립|1984|
홍익작은도서관|||제주특별자치도 제주시 도련남길 104-12, (도련일동) 1층||사립|2008|
화북1단지새마을작은도서관|||제주 제주시 동화로1길 11||사립|2010|
KLA교육 작은도서관|||충청남도 아산시 시민로244번길 3-3, (용화동) 2층||사립|2016|
계룡책향기작은도서관|||충청남도 공주시 계룡면 영규대사로 489,  계룡면사무소내||공립|2015|
고대도도서관|||충남 보령시 오천면 고대도2길 42||사립|2006|
고대웃음꽃 작은도서관|||충청남도 당진시 고대로 65(고대복지회관) 고대면복지회관 2층||공립|2007|
고덕작은도서관|||충청남도 예산군 고덕면 대천2길 5-4,  청소년미래센터 1층||공립|2016|
고맙습니다성정1동 작은도서관|||충청남도 천안시 서북구 선영8길 7(성정1동 주민센터)||공립|2012|
고북 작은도서관|||충청남도 서산시 고북면 고북1로 294,  고북면사무소 (2층)||공립|2010|
곰돌이작은도서관|||충청남도 천안시 동남구 망향로 201(단국대학교의과대학부속병원) 단국대학교 병원 입원동 5층||사립|2014|
공립 대천항작은도서관|||충남 보령시 신흑동 대천항로370||공립|2014|
공립 오천작은도서관|||충청남도 보령시 오천면 충청수영로 838,  충청수영로 838||공립|2013|
공주북캠프작은도서관|||충청남도 공주시 신풍면 영정길 155-3,  공주북캠프작은도서관||사립|2016|
공주시옥룡동작은도서관|||충남 공주시 옥룡동 123||공립|2013|
광덕 작은도서관|||충남 천안시 동남구 광덕면 신흥리 3길 76 광덕초등학교 내||공립|2010|
광명샤인빌작은도서관|||충청남도 보령시 한내로터리길 119-11, (동대동, 광명샤인빌) 광명샤인빌작은도서관||사립|2013|
광석(빛돌)작은도서관|||충남 논산시 광석면 광석로 111||사립|2013|
광시황새마을작은도서관|||충청남도 예산군 광시면 광시소길 8,  광시황새마을작은도서관||사립|2016|
구도서원 작은도서관|||충청남도 천안시 동남구 동면 구도1길 56,  1층||사립|2015|
구성동작은도서관|||충청남도 천안시 동남구 충무로 528, 천안구성교회 1층 (구성동) 천안구성교회 1층||사립|2015|
구세군인권 작은도서관|||충청남도 서산시 음암면 두치로 468,  율목구세군교회||사립|2013|
군북면 작은도서관|||충남 금산군 군북면 두두리530-1||공립|2011|
글마루작은도서관|||충남 홍성군 홍성읍 문화로33번길33||공립|2010|
글사랑작은도서관|||충청남도 서산시 학동1길 17 (동문동, 기쁨누리교회2층)||사립|2011|
금산작은도서관|||충남 금산군 금산읍 하옥리 산 13-1번지 금산 문화의 집||공립|2008|
금학동작은도서관|||충청남도 공주시 우금티로 580, (금학동, 금학 e-편한세상) (금학동, 금학e-편한세상아파트 관리사무소)||공립|2016|
꿈꾸는숲작은도서관|||충남 보령시 주포면 보령읍성길 86||사립|2011|
꿈나래작은도서관|||충남 천안시 동남구 용곡동 풍세로 801-23 용곡세광1차 110동 지하||사립|2011|
꿈나무도서관|||충청남도 아산시 용연로 54(용연마을휴먼시아3단지아파트) 상록도서관(꿈나무도서관)||사립|2010|
꿈나무작은도서관|||충청남도 논산시 성동면 금백로 475,  개척리228-1||사립|1995|
꿈땅 작은도서관|||충청남도 아산시 배방읍 배방로187번길 6-7,  2층||사립|2016|
꿈뜨락작은도서관|||충청남도 아산시 탕정로 23 12||사립|2015|
꿈의 도서관|||충남 당진시 송악읍 구래길 331-5||사립|2009|
꿈자람터 작은도서관|||충남 당진시 송악읍 반촌로 103(송악 e-편한세상아파트)||사립|2011|
꿈자리작은도서관|||충청남도 아산시 삼동로28번길 55-6, (모종동) 꿈자리 지역아동센터||사립|2005|
꿈쟁이 작은도서관|||충청남도 아산시 배방읍 온천대로 2360,  3층||사립|2015|
꿈터 작은도서관|||충청남도 아산시 외암로 1245(청솔아파트) 405-1호||사립|2013|
꿈틀이영어작은도서관|||충청남도 천안시 서북구 입장면 입장시장2길 29-2,  1층||사립|2013|
남양생명나무 작은도서관|||충청남도 청양군 남양면 충절로 281-9,  남양생명나무 작은도서관||사립|2013|
남일면 작은도서관|||충청남도 금산군 상초현길 10(초현복지회관) 상초현길 10||공립|2013|
남천안교회 어린이도서관|||충청남도 천안시 서북구 충무로 53 남천안교회 어린이도서관||사립|2008|
노서서재|||충청남도 논산시 노성면 노성산성길 50,  노성산성길 50||사립|2009|
노성교회작은도서관|||충청남도 논산시 노성로585번길 5-11 (읍내리 103)||사립|1995|
논산다국어 작은도서관|||충청남도 논산시 해월로 86-9, (부창동)||사립|2016|
논산시 청소년수련관 작은도서관|||충청남도 논산시 논산대로 424(논산시청소년수련관) 지산동||공립|2012|
논산제일성결교회 작은도서관|||충청남도 논산시 시민로 252(제일성결교회) 논산제일성결교회 작은도서관||사립|1995|
농업도서관 다실원|||충남 금산군 제원면 제원리 바리실길 29번지||사립|2013|
누리재도서관(휴먼시아8차)|||충남 아산시 배방읍 연화로 36||사립|2009|
느티나무마을도서관|||충남 천안시 서북구 봉서산샛길65 쌍용9단지 1차아파트 관리사무소 2층||사립|2009|
늘푸른 작은도서관|||충청남도 서산시 충의로 762-78(늘푸른오스카빌) (늘푸른오스카빌아파트 관리사무소)||사립|2011|
늘푸른문고|||충청남도 부여군 부여읍 금성로 187,  늘푸른교회||사립|2009|
다니엘 작은도서관|||충남  당진시 원당동 정안로 77-29 구세군교회||사립|2007|
당진엠코타운작은도서관|||충청남도 당진시 송산면 유곡로 20, (당진엠코타운) 당진엠코타운 관리사무소||사립|2014|
대광작은도서관|||충청남도 천안시 동남구 각원사길 181(태조회관) 2층(211호)||사립|2014|
대천신흥작은도서관|||충남 보령시 신흑동 고잠1길 90 대천신흥교회 1층||사립|2013|
대천애육원작은도서관|||충청남도 보령시 마루뜰길 36(대천애육원) (신흑동)||사립|2014|
대천작은도서관|||충청남도 보령시 대청로 216, (동대동) 대천작은도서관||사립|2012|
대치면 작은도서관|||충남 청양군 대치면 칠갑산로 541||공립|2013|
대호지책나래 작은도서관|||충청남도 당진시 4.4만세로 95(대호지면농업인상담소) 대호지면복지회관 1층||공립|2010|
덕산작은도서관|||충청남도 예산군 덕산면 덕산온천로 378,  덕산면종합복지센터 4층||공립|2014|
독서학교논술문화 작은도서관|||충청남도 공주시 웅진로 152-1, (중동) 독서학교 논술문화||사립|2005|
동문동아더프라임 작은도서관|||충청남도 서산시 안견로 91(서산 동문 동아 더 프라임아파트) (동문동아더프라임아파트 관리사무소)||사립|2014|
동문동코아루작은도서관|||충청남도 서산시 고운로 275-14, (동문동, 코아루아파트) 115동 1층||사립|2015|
동산 작은도서관|||충청남도 계룡시 엄사면 번영2길 11-11,  동산교회 2층||사립|2016|
동일하이빌문고|||충남 천안시 서북구 불당동 750번지||사립|2007|
동일하이빌아파트도서관|||충청남도 아산시 남부로 353(동일하이빌아파트) 동일하이빌아파트작은도서관||사립|2009|
두란노도서관|||충청남도 논산시 생뫼길 14, (강산동)||사립|2009|
