##NAME|SUBNAME|NEWADDR|FEAT|SHOPCODE|X|Y@@GS25
GS25|S부산벡스코역점|부산 해운대구 해운대로지하 396, 벡스코지하철역 (우동 1086-3)|cafe25|VT095|35.16829583|129.13971649
GS25|S부산자갈치역점|부산 중구 구덕로지하 80 (남포동6가 117-1)|cafe25|VT073|35.09740868|129.02695731
GS25|S부산해운대역점|부산 해운대구 해운대로지하 626, 지하철 해운대역 (우동 656)|cafe25;jella_soft|VR225|35.16117193|129.15714605
GS25|S부천시청역점|경기 부천시 원미구 길주로지하 202, 중동 7호선부천시청역내 (중동 1243, 부천시청역)|battery|VY114|37.50418816|126.76727603
GS25|S부천운동장역점|경기 부천시 원미구 길주로지하 502, 지하층 (춘의동 15-1, 부천종합운동장)|battery;smart_atm|VY022|37.50507588|126.7965659
GS25|S부평구청역점|인천 부평구 부평대로지하 189 (청천동 112)||VY429|37.51223878|126.71527077
GS25|S사가정역점|서울 중랑구 사가정로지하 393, 지하철 7호선 사가정역 (면목동 495)|cafe25|VY991|37.58249603|127.08866148
GS25|S삼산체육관역점|인천 부평구 길주로지하 713, 삼산동 7호선삼산체육관역내 (삼산2동 466, 삼산체육관역 7호선)|battery|VX931|37.50684938|126.73687534
GS25|S상도역점|서울 동작구 상도1동752-2번지 7호선상도역내|cafe25;bakery;battery|VH169|37.50246938|126.94827215
GS25|S상동역점|경기 부천시 원미구 길주로지하 104, 상동 7호선상동역내 (상동 633, 상동역)|battery|VM309|37.50586797|126.75305412
GS25|S상봉역점|서울 중랑구 상봉동115 7호선상봉역점|cafe25|VR220|37.59603989|127.08531424
GS25|S상현역점|경기 용인시 수지구 광교중앙로지하 312, 상현역사 내 상가 (상현동 502-10)|cafe25|V2Q38|37.29841131|127.0694851
GS25|S서면역점|부산 부산진구 중앙대로지하 730, 서면역구내 (부전동 573-1)|cafe25|VY344|35.15782793|129.05958995
GS25|S성복역점|경기 용인시 수지구 성복동720번지 성복역사 내 상가||VS617|37.31328454|127.08053826
GS25|S센텀시티역점|부산 해운대구 우동1524 지하철 센텀시티역(센텀대남로 지하 76)|cafe25|V2C29|35.17026577|129.13053393
GS25|S수락산역점|서울 노원구 동일로지하 1662, 수락산역 (상계동 1132-9)|cafe25|VY202|37.67732929|127.05530712
GS25|S수지구청역점|경기 용인시 수지구 풍덕천동1045 수지구청역사 내 상가|cafe25|VS599|37.32049164|127.08965712
GS25|S숭실대입구역점|서울 동작구 상도1동515번지 7호선숭실대입구역 내|cafe25;battery|VY139|37.49878448|126.95237257
GS25|S신대방삼거리역점|서울 동작구 대방동393 7호선역사내|cafe25;battery|VF905|37.50113382|126.92800135
GS25|S신사역점|서울 강남구 강남대로616 (신사동 501, 지하철3호선신사역내327-03호)|battery;tax|VJ795|37.51684337|127.01976639
GS25|S신중동역점|경기 부천시 원미구 길주로지하 314, 중동 7호선신중동역내 (중1동 1140-6, 신중동역)|battery|VM311|37.50193173|126.77556915
GS25|S신풍역점|서울 영등포구 신풍로지하 27 (신길6동 3599)|cafe25|VF927|37.50030597|126.90942033
GS25|S양산역점|경남 양산시 강변로441, 양산역구내임대상가 2층 D204 (중부동 475-1)|cafe25;instant|V2H99|35.33875062|129.02640469
GS25|S양재역1호점|서울 서초구 양재동12-1 신분당선양재역내 B1-27|battery|VU768|37.48430403|127.03481191
GS25|S양재역2호점|서울 서초구 남부순환로지하 2585, B3-41호  (서초2동 1366-9, 신분당선양재역내)|battery|VL534|37.48478782|127.03336966
GS25|S어린이대공원역점|서울 광진구 화양동3번지|cafe25;battery|VW150|37.5440786|127.07173623
GS25|S연산역점|부산 연제구 중앙대로지하 1101, 연산지하철 역사내 (연산동 1515-1)|cafe25|VR215|35.18913444|129.08086925
GS25|S온수역점|서울 구로구 온수동73 7호선온수역내|battery|VX689|37.49516672|126.81730664
GS25|S용마산역점|서울 중랑구 면목동산76-1 용마산역사내B1층|cafe25;withdrawal|VY832|37.57100814|127.08872223
GS25|S이수역점|서울 동작구 사당로지하 310, 7호선內(사당2동 144-4)|cafe25;battery|V2P77|37.48552516|126.98065649
GS25|S장산역점|부산 해운대구 해운대로지하 820, 장산지하철역 (좌동 1491)|cafe25|V2A37|35.17118123|129.17916598
GS25|S장승배기역점|서울 동작구 상도로지하 188, 장승배기 역사 내 (상도동 26-20)||VX131|37.50430873|126.94134716
GS25|S정자역점|경기 성남시 분당구 정자동95-5 매장4호|cafe25;battery|VJ748|37.3599048|127.10617057
GS25|S종합운동장역점|서울 송파구 잠실동 1-236종합운동장역B1층218-04호|battery|VJ435|37.52017067|127.08172744
GS25|S중계역점|서울 노원구 중계동512 7호선역사||VW379|37.64271996|127.06654422
GS25|S중곡역점|서울 광진구 능동로415-1, 7호 호선중곡역내  (중곡3동 167-1)|battery|VI917|37.5662609|127.08422957
GS25|S중화역점|서울 중랑구 동일로지하 797 (중화1동 50-3)||VR053|37.60179053|127.0786187
GS25|S천왕역점|서울 구로구 오리로지하 1154 (오류동 174-5, 7호선 청왕역내)|battery|V2T27|37.48672149|126.83885598
GS25|S철산역점|경기 광명시 철산로지하 13 (철산3동 526)|cafe25;battery|VF896|37.47672345|126.8698871
GS25|S청계산역점|서울 서초구 원지동270-16번지 매장2호|cafe25|VJ750|37.45190091|127.05026054
GS25|S청담역2점|서울 강남구 학동로87길7, E-2(7호선청담역지하3층)  (청담동 75-1, 현대아파트)|cafe25;battery|VG056|37.51950035|127.05163296
GS25|S청담역점|서울 강남구 학동로87길7, (7호선청담역)  (청담동 75-1, 현대아파트)|cafe25;battery|VI577|37.51950035|127.05163296
GS25|S춘의역점|경기 부천시 원미구 길주로지하 406, 춘의동 7호선춘의역사내 (춘의동 145, 춘의역)|battery|VM312|37.50393262|126.78873516
GS25|S태릉입구역점|서울 노원구 공릉1동680번지|cafe25|VF914|37.61841172|127.07477749
GS25|S토성역점|부산 서구 구덕로지하 170 (토성동3가 11-3)|cafe25|VR189|35.10088453|129.01990445
GS25|S판교역점|경기 성남시 분당구 삼평동67 매장1호|battery|VU725|37.39477552|127.11081628
GS25|S하계역점|서울 노원구 공릉로59길28 (하계1동 280, 미성아파트)||VH127|37.63476056|127.06955562
GS25|S학동역점|서울 강남구 학동로지하 180, 지하층 (논현동 279-67, 학동역 지하상가)|battery|VW087|37.51419073|127.03135035
GS25|W타워점|부산 해운대구 구남로46 (중1동 1391-66, 웨이브타운)|drug;withdrawal|VI559|35.16015719|129.16145623
GS25|가경가로수점|충북 청주시 흥덕구 서현중로32번길21, 102호 (가경동 2010)|drug;post|VI909|36.62182088|127.43069402
GS25|가경대로점|충북 청주시 흥덕구 가경로123(가경동 171-55)|cafe25;instant;drug;post;withdrawal|VM937|36.62590973|127.43773023
GS25|가경사랑점|충북 청주시 흥덕구 2순환로1219번길15 (가경동 1026)|drug;post;withdrawal;tax;smart_atm|VF032|36.62773063|127.43023686
GS25|가경세원점|충북 청주시 흥덕구 가경로140, 월드마트 (가경동 1510)|cafe25;instant;drug;post|V2J55|36.62735699|127.43886019
GS25|가경파크점|충북 청주시 흥덕구 풍산로25번길28(가경동 1388)|cafe25;drug;post;withdrawal;smart_atm|VQ892|36.62760713|127.43268642
GS25|가경프라임점|충북 청주시 흥덕구 강서로119(강서동 479)|cafe25;drug;post;withdrawal;smart_atm;self_cook|VW917|36.62532927|127.42937125
GS25|가경하나점|충북 청주시 흥덕구 경산로4 (가경동 1461-1)|cafe25;instant;drug;post;withdrawal;smart_atm|VY387|36.62298547|127.43301098
GS25|가경한마음점|충북 청주시 흥덕구 장구봉로71, 15동 101호 (가경동 1515, 상가제)|cafe25;drug;post;withdrawal|V2G68|36.62338487|127.44124805
GS25|가경행복점|충북 청주시 흥덕구 가경로173번길1 (가경동 1188)|cafe25;instant;drug;post;withdrawal|VN707|36.63002099|127.43619088
GS25|가남삼거리점|경기 여주시 가남읍태평리 476-1번지|cafe25;drug;post;withdrawal|VQ055|37.19926177|127.54080395
GS25|가남행복점|경기 여주시 가남읍 경충대로1472-33, 외 1필지 상가9호10호11호12호 (신해리 620-17)|cafe25;instant;drug;post|VR809|37.21851747|127.53583086
GS25|가능로드점|경기 의정부시 호국로1069 (가능동 585-15)|cafe25;bakery;instant;drug;post;withdrawal|VR585|37.74263103|127.02269647
GS25|가능문화점|경기 의정부시 가능로118, 1층 (의정부동 417)|cafe25;drug;post;withdrawal;smart_atm|VP795|37.74678105|127.04422396
GS25|가능빌리지점|경기 의정부시 태평로214번길19-18, 1층 (가능동 15-279)|cafe25;instant;drug;post;withdrawal;smart_atm|VW191|37.75115449|127.04576774
GS25|가능역점|경기 의정부시 신흥로356(가능1동 642-24)|drug|VK724|37.74793219|127.04284749
GS25|가능우미점|경기 의정부시 흥선로41번길14 (가능동 718)|cafe25;instant;drug;post;withdrawal|VQ920|37.74520987|127.0327612
GS25|가능타운점|경기 의정부시 의정로140, 1층 (가능2동 737)|bakery;instant;drug;post;battery;withdrawal|VN459|37.74533426|127.03474528
GS25|가능행복점|경기 의정부시 둔야로62-1(가능2동 749-17)|cafe25;bakery;instant;drug;post;battery;atm;withdrawal;self_cook|VG442|37.74143753|127.03973149
GS25|가든파이브점|서울 송파구 충민로66(문정2동 634, 가든파이브라이프패션관B1-1028호)|post;battery;withdrawal|VE263|37.47760821|127.12494095
GS25|가락금호점|서울 송파구 송파대로32길15 (가락본동 95-1, 가락금호아파트)|cafe25;drug;battery|VI153|37.49623202|127.11630973
GS25|가락명성점|서울 송파구 송이로23길18, 1층 (가락2동 144-20)|cafe25;drug;post|VE593|37.49584709|127.125124
GS25|가락몰점|서울 송파구 양재대로932, 1층 1호 (가락동 600, 업무동)|cafe25;drug;post;self_cook|VO091|37.49341789|127.1111296
GS25|가락본점|서울 송파구 오금로36길69-14, 1층 (가락동 49-10)|cafe25;instant;drug;post|V2B63|37.49776577|127.12140347
GS25|가락센타점|서울 송파구 오금로44가길9 (가락동 170)|lotto;cafe25;instant;drug;post;battery;withdrawal|VO575|37.49734243|127.13485513
GS25|가락스타점|서울 송파구 송파대로30길16,  110호(가락본동 98, 두산위브센티움)|cafe25;drug;withdrawal|VM444|37.49456821|127.11914523
GS25|가락우정점|서울 송파구 중대로23길20,  104호(가락본동 8-1, 우정에쉐르)|cafe25;drug;post;battery;withdrawal|VM912|37.50262801|127.12579134
GS25|가락으뜸점|서울 송파구 오금로36길46, 1층 (가락본동 41, 덕봉빌딩)|cafe25;drug;post;atm;withdrawal;smart_atm|VN023|37.50007496|127.12294845
GS25|가락제일점|서울 송파구 동남로13길50 (가락2동 123-17)|cafe25;drug;post;battery;withdrawal|VG009|37.49402384|127.12470422
GS25|가락중대로점|서울 송파구 송이로24길15 (가락동 116-8)|cafe25;instant;drug;post|VW135|37.49280318|127.12292041
GS25|가락중앙점|서울 송파구 송파대로30길3, 1층(가락본동 96-18)|toto;cafe25;drug;post;battery;withdrawal|VJ531|37.49435162|127.1178925
GS25|가락진흥점|서울 송파구 양재대로66길44, 1층 (가락본동 35-10, 진흥빌딩)|drug;post;battery;withdrawal|VR556|37.49965175|127.1254189
GS25|가락타운점|서울 송파구 양재대로62길47,  101호(가락본동 76-9)|cafe25;drug;post;battery;withdrawal|VD929|37.49595918|127.12080263
GS25|가리봉사랑점|서울 구로구 구로동로7길57, 1층 (가리봉동 13-37)|instant;drug;post;withdrawal|VQ541|37.48654718|126.88339847
GS25|가리봉역점|서울 금천구 벚꽃로286,  1층 107호(가산동 60-15, 리더스타워)|cafe25;drug;post;withdrawal;smart_atm|V5682|37.48035526|126.88416901
GS25|가산V1점|서울 금천구 가산디지털1로171, 114호 (가산동 371-41, 가산에스케이브이원센터)|cafe25;post|VX990|37.48099694|126.88056398
GS25|가산두산점|서울 금천구 가산로3길113(독산1동 335-14)|cafe25;post;battery;self_cook|VM252|37.4718633|126.88947305
GS25|가산디폴리스점|서울 금천구 서부샛길606, 107호 (가산동 543-1, 대성디폴리스지식산업센터)|cafe25;battery|VW942|37.47968438|126.87707858
GS25|가산미소점|서울 금천구 서부샛길528, 1층 103호 (가산동 550-17, 미소지움)|cafe25;drug;post|VS238|37.47632054|126.87866652
GS25|가산백상점|서울 금천구 디지털로9길65,  102호(가산동 60-17, 드림타워9차)|cafe25;post|VG391|37.48027648|126.88536867
GS25|가산본점|서울 금천구 남부순환로112길15 (가산동 147-25)|cafe25;instant;drug;post;withdrawal|VT751|37.47790722|126.89501406
GS25|가산세진점|서울 금천구 벚꽃로278,  B138호(가산동 60-19, 세진테크노빌)|cafe25;post;withdrawal;self_cook|V4825|37.47941303|126.88457874
GS25|가산스타점|서울 금천구 디지털로9길99,  126호(가산동 60-11, 스타밸리)|cafe25;drug;post;atm;withdrawal;self_cook|V4333|37.481668|126.88482789
GS25|가산엘지점|서울 금천구 가산디지털1로51(가산동 327-23)||V5273|37.47057036|126.88517366
GS25|가산용주점|서울 금천구 벚꽃로24길14,  101호(가산동 238-84)|cafe25;instant;drug;post|VS627|37.47361685|126.88718601
GS25|가산태양점|서울 금천구 시흥대로153길89, 1층 (가산동 149-27)|instant;drug;post;battery;withdrawal;jella_soft|VQ710|37.47612066|126.89378541
GS25|가산프리미어점|서울 금천구 가산디지털1로88, 1층 , 103호 (가산동 345-50, IT프리미어타워)|post;atm;withdrawal|VY543|37.47383265|126.88522696
GS25|가산하이엔드점|서울 금천구 가산디지털1로233, 107호 (가산동 481-2, 에이스하이엔드타워9차)|cafe25;post|VQ478|37.48583295|126.87838866
GS25|가산하이힐점|서울 금천구 디지털로12길21(가산동 143-44)|cafe25;drug;post;self_cook|VM476|37.47769695|126.88988419
GS25|가수원사랑|대전 서구 벌곡로1321-10 (가수원동 793-4)|cafe25;instant;drug;post;withdrawal;smart_atm|VQ835|36.29941727|127.35516336
GS25|가수원은아점|대전 서구 가수원로65번길2(가수원동 776-3)|cafe25;bakery;instant;drug;post;withdrawal;smart_atm|VS357|36.30023275|127.35097023
GS25|가수원중앙점|대전 서구 가수원로106, 7동 208호 (가수원동 762, 은아상가)|instant;post|V2N64|36.30403539|127.35084964
GS25|가야가평점|부산 부산진구 가야대로482번길62 (개금동 594-16)|cafe25;instant;drug;post;withdrawal|VX106|35.15026052|129.02450406
GS25|가야공원점|부산 부산진구 가야공원로34 (가야동 596-12)|cafe25;instant;drug;post;withdrawal;smart_atm|VU887|35.15042298|129.02979599
GS25|가야그린점|부산 부산진구 엄광로238번길4(가야동 388-1)|cafe25;drug;post;withdrawal;smart_atm|V8160|35.15165174|129.03791104
GS25|가야대학교점|경남 김해시 삼계로208, 1층 (삼계동 60, 평생교육관)|cafe25|VP652|35.26910047|128.87261936
GS25|가야도항점|경남 함안군 가야읍 함마대로1500(도항리 322-3)|cafe25;instant;drug;post;withdrawal;smart_atm|VY940|35.27520175|128.39967527
GS25|가야드림점|부산 부산진구 가야대로659(가야1동 25-1)|drug;post;withdrawal|VU050|35.15633292|129.04386442
GS25|가야사랑점|부산 부산진구 엄광로212(가야동 408-4)|instant;drug;post;withdrawal|V8072|35.14978944|129.03643872
GS25|가야아이파크점|경남 김해시 해반천로168번길19, 107호 (삼계동 1439-5, 화정마을아이파크가야아파트)|drug;post;withdrawal|V2V36|35.26449338|128.87025099
GS25|가야점|부산 부산진구 가야대로600(가야1동 377-10)|toto;cafe25;instant;drug;post|VW455|35.15463006|129.03747692
GS25|가야참빛점|부산 부산진구 대학로78(가야동 416-9)|drug;post;withdrawal;self_cook|V2V37|35.1488057|129.03447276
GS25|가양2점|서울 강서구 허준로47, 상가(가양1동 1461, 가양도시개발공사아파트)|lotto;cafe25;bakery;instant;drug;post|VW593|37.57058952|126.84708662
GS25|가양7단지점|서울 강서구 허준로209 (가양동 1486)|cafe25;drug;post|VY854|37.56199974|126.86163913
GS25|가양8단지점|서울 강서구 허준로176 (가양동 1482)|cafe25;instant;drug;post|VY704|37.56214596|126.85718861
GS25|가양글로벌점|서울 강서구 화곡로72길62, 107호 (가양동 448-11, 가양글로벌퍼스트)|cafe25;instant;drug;post|VY945|37.56039531|126.85877731
GS25|가양메르디앙점|서울 강서구 양천로516, 103호 (등촌동 720)|cafe25;instant;drug;post|V2J93|37.5598289|126.85704291
GS25|가양우성점|서울 강서구 양천로57길10-20,  상가 104호(가양2동 1480-5, 이스타빌)|cafe25;bakery;instant;drug;post;withdrawal|VW254|37.56260975|126.85298223
GS25|가양중앙점|대전 동구 흥룡로42 (가양동 55-1)|cafe25;instant;drug;post;withdrawal|VU926|36.3491558|127.44848358
GS25|가양큰별점|대전 동구 가양로134, 1층 (가양동 428-42)|cafe25;instant;drug;post|VY380|36.34803236|127.44139471
GS25|가양큰솔점|대전 동구 우암로312번길16, 1층 (가양2동 171-30)|cafe25;instant;drug;post;withdrawal|VE877|36.34664053|127.4502727
