##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@지역재래시장
오수상점가||||지역재래시장||전라북도 임실군 오수면 삼일로 11||중형시장(점포 100~499개);||||||오수상점가||||90302
오수시장||127.3269784|35.5382584|지역재래시장||전라북도 임실군 오수면 오수로 159||공동시장;소형시장(점포 100개 미만);||||||오수시장||||90302
용남시장||127.3769988|35.407453|지역재래시장||전라북도 남원시 동헌길 10||법인시장;소형시장(점포 100개 미만);||||||용남시장||||90302
원광온누리상점가||||지역재래시장||전라북도 익산시 동서로 19길 88||소형시장(점포 100개 미만);||||||원광온누리상점가||||90302
원평공설시장||126.9947251|35.7139968|지역재래시장||전라북도 김제시 금산면 원평6길 39-10||공설시장;소형시장(점포 100개 미만);|||||김제원평시장|원평공설시장||||90302
익산/구시장||||지역재래시장||전라북도 익산시 인북로 8길 24-1||||||||익산 구시장|(인화동1가)|||90302
익산금마시장||127.0535309|35.9917671|지역재래시장||전라북도 익산시 금마면 고도길 58||공설시장;소형시장(점포 100개 미만);||||||익산금마시장||||90302
임실시장||127.2831389|35.6144009|지역재래시장||전라북도 임실군 임실읍 운수로 26||공설시장;소형시장(점포 100개 미만);||||||임실시장||||90302
장계시장||127.5821562|35.7294732|지역재래시장||전라북도 장수군 장계면 시장천변길 36||공설시장;소형시장(점포 100개 미만);||||||장계시장||||90302
장수시장||127.5172505|35.6491608|지역재래시장||전라북도 장수군 장수읍 시장로 11||공설시장;소형시장(점포 100개 미만);||||||장수시장||||90302
전북대대학로상점가||||지역재래시장||전라북도 전주시 덕진구 명륜5길 15-5||중대형시장(점포 500~999개);||||||전북대대학로상점가||||90302
전주동문상점가||127.151609|35.8190835|지역재래시장||전라북도 전주시 완산구 동문길 67||중형시장(점포 100~499개);||||||전주동문상점가||||90302
전주전자상가||127.1385551|35.8323092|지역재래시장||전라북도 전주시 덕진구 기린대로 291||소형시장(점포 100개 미만);|||||전주기린로전자상가|전주전자상가||||90302
전주중앙상가||127.1424777|35.8252026|지역재래시장||전라북도 전주시 완산구 태평3길 70||법인시장;중형시장(점포 100~499개);||||||전주중앙상가||||90302
전주풍남문상점가||127.1471286|35.8141892|지역재래시장||전라북도 전주시 완산구 풍남문 3길 19||중형시장(점포 100~499개);||||||전주풍남문상점가||||90302
정읍산외한우마을||127.039289|35.6213042|지역재래시장||전라북도 정읍시 산외면 산외로 450-1||소형시장(점포 100개 미만);||||||정읍산외한우마을||||90302
정읍연지시장||126.8471516|35.5736741|지역재래시장||전라북도 정읍시 연지시장 3길 ||공설시장;중형시장(점포 100~499개);|||||정읍제2시장|정읍연지시장||||90302
줄포시장||126.6775337|35.5875637|지역재래시장||전라북도 부안군 줄포면 부안로 865||공설시장;소형시장(점포 100개 미만);||||||줄포시장||||90302
중앙로상점가||126.8526803|35.5669084|지역재래시장||전라북도 정읍시 중앙로 125||중형시장(점포 100~499개);||||||중앙로상점가||||90302
함열시장||126.9585032|36.0807589|지역재래시장||전라북도 익산시 함열읍 2길 8||공설시장;소형시장(점포 100개 미만);||||||함열시장||||90302
해리시장||126.542592|35.4585913|지역재래시장||전라북도 고창군 해리면 하련1길 2||공설시장;소형시장(점포 100개 미만);||||||해리시장||||90302
흥덕시장||126.7001275|35.5203434|지역재래시장||전라북도 고창군 흥덕면 선운대로 3739-1||공설시장;소형시장(점포 100개 미만);||||||흥덕시장||||90302
고성오일시장||126.9137358|33.4519708|지역재래시장||제주특별자치도 서귀포시 성산읍 고성오조로 93||공설시장;소형시장(점포 100개 미만);||||||고성오일시장||||90302
대정오일시장||126.2483125|33.220516|지역재래시장||제주특별자치도 서귀포시 대정읍 신영로36번길 65||공설시장;중형시장(점포 100~499개);||||||대정오일시장||||90302
도남시장||126.528976|33.4964948|지역재래시장|||제주특별자치도 제주시 도남동 923의 13|공동시장;소형시장(점포 100개 미만);||||||도남시장||||90302
동문시장||126.5283168|33.5127431|지역재래시장||제주특별자치도 제주시 동문로 16||법인시장;소형시장(점포 100개 미만);||||||동문시장||||90302
모슬포중앙시장||126.2549485|33.22183|지역재래시장||제주특별자치도 서귀포시 대정읍 상모로 327||공동시장;소형시장(점포 100개 미만);||||||모슬포중앙시장||||90302
성산오일시장||126.9331069|33.4638574|지역재래시장||제주특별자치도 서귀포시 성산읍 성산중앙로 37번길 6||공설시장;소형시장(점포 100개 미만);||||||성산오일시장||||90302
신산시장||126.54195|33.5060768|지역재래시장||제주특별자치도 제주시 고마로17길 11||공동시장;소형시장(점포 100개 미만);||||||신산시장||||90302
이중섭거리/명동로상가||||지역재래시장||제주특별자치도 서귀포시 명동로 27||중형시장(점포 100~499개);||||||이중섭거리 명동로상가||||90302
제주시동문공설시장||126.5283388|33.5120807|지역재래시장||제주특별자치도 제주시 동문로 4길9 ||공설시장;중형시장(점포 100~499개);||||||제주시동문공설시장||||90302
제주칠성로상점가||126.5265039|33.515012|지역재래시장||제주특별자치도 제주시 관덕로 13길 12||공동시장;중형시장(점포 100~499개);|||||칠성로상점가|제주칠성로상점가||||90302
중문오일시장||126.4242065|33.2508555|지역재래시장|||제주특별자치도 서귀포시 서귀포시 중문동 2123-1|공설시장;소형시장(점포 100개 미만);||||||중문오일시장||||90302
중앙로상점가||126.5240392|33.5101137|지역재래시장||제주특별자치도 제주시 이도일동 중앙로 91||공동시장;중형시장(점포 100~499개);||||||중앙로상점가||||90302
중정로상가||||지역재래시장||제주특별자치도 서귀포시 중정로 123||중형시장(점포 100~499개);||||||중정로상가||||90302
표선오일시장||126.8302222|33.3225227|지역재래시장|||제주특별자치도 서귀포시 표선면 표선리 1001-1|공설시장;소형시장(점포 100개 미만);||||||표선오일시장||||90302
한림매일시장||126.2649771|33.4154232|지역재래시장||제주특별자치시도 제주시 한림읍 한림로 681||공동시장;소형시장(점포 100개 미만);||||||한림매일시장||||90302
함덕오일시장||126.6680393|33.5401737|지역재래시장||제주특별자치도 제주시 조천읍 함덕16길 15-13||공설시장;소형시장(점포 100개 미만);||||||함덕오일시장||||90302
화북종합시장||126.5664464|33.5218084|지역재래시장||제주특별자치도 제주시 청풍길 14||법인시장;소형시장(점포 100개 미만);||||||화북종합시장||||90302
갈산정기시장||126.5516253|36.6030783|지역재래시장||충청남도 홍성군 갈산면 상촌로 29||공설시장;소형시장(점포 100개 미만);||||||갈산정기시장||||90302
강경대흥시장||127.0129737|36.1555254|지역재래시장||충청남도 논산시 강경읍 대흥로 23-||공동시장;중형시장(점포 100~499개);||||||강경대흥시장|1|||90302
고덕시장||126.7062196|36.744345|지역재래시장||충청남도 예산군 고덕면 용고길 342||공설시장;소형시장(점포 100개 미만);||||||고덕시장||||90302
공주산성시장||127.1227566|36.4588187|지역재래시장||충청남도 공주시 용당길 22||공동시장;중대형시장(점포 500~999개);||||||공주산성시장||||90302
광시시장||126.7745145|36.5490985|지역재래시장||충청남도 예산군 광시면 예당로 165-22||공설시장;소형시장(점포 100개 미만);||||||광시시장||||90302
금산시장||127.4904218|36.0999527|지역재래시장||충청남도 금산군 금산읍 금산천길 98||법인시장;소형시장(점포 100개 미만);||||||금산시장||||90302
금산약초시장||127.4954156|36.1003776|지역재래시장||충청남도 금산군 비단로 144||법인시장;소형시장(점포 100개 미만);||||||금산약초시장||||90302
금산인삼전통시장||127.497586|36.101379|지역재래시장||충청남도 금산군 금산읍 건삼전1길 20-8||공동시장;소형시장(점포 100개 미만);||||||금산인삼전통시장||||90302
금산중앙로상점가||||지역재래시장||충청남도 금산구 금산읍 비범로 4||소형시장(점포 100개 미만);||||||금산중앙로상점가||||90302
금암동상점가||||지역재래시장||충청남도 계룡시 장안로 31||소형시장(점포 100개 미만);||||||금암동상점가||||90302
당진원도심상점가활성구역||126.630216|36.898527|지역재래시장||충청남도 당진시 당진중앙1로 79||중형시장(점포 100~499개);||||||당진원도심상점가활성구역||||90302
대산종합시장||126.4339403|36.9379663|지역재래시장||충청남도 서산시 대산읍 충의로 1942||공설시장;소형시장(점포 100개 미만);||||||대산종합시장||||90302
동부시장||126.5969026|36.3493334|지역재래시장||충청남도 보령시 구상가길 14-5||공동시장;소형시장(점포 100개 미만);||||||동부시장||||90302
두정동상점가||||지역재래시장||충청남도 천안시 서북구 두정로 172||중형시장(점포 100~499개);||||||두정동상점가||||90302
둔포전통시장||127.0360911|36.9295252|지역재래시장||충청남도 아산시 둔포면 둔포면로 25번길 15||공동시장;중형시장(점포 100~499개);|||||둔포시장|둔포전통시장||||90302
마전시장||127.467839|36.19015|지역재래시장||충청남도 금산군 추부면 마전1길 38||공설시장;소형시장(점포 100개 미만);||||||마전시장||||90302
명동상점가||126.6655181|36.6005224|지역재래시장||충청남도 홍성군 홍성읍 조양로144번길 25||중형시장(점포 100~499개);||||||명동상점가||||90302
배방상점가||||지역재래시장||충청남도 아산시 배방읍 187번길 28-14||중형시장(점포 100~499개);||||||배방상점가||||90302
병천시장||127.2987313|36.7631738|지역재래시장||충청남도 천안시 동남구 병천면 아우내장터1길 46||공동시장;중형시장(점포 100~499개);||||||병천시장||||90302
보령중앙시장||126.5935595|36.3506946|지역재래시장||충청남도 보령시 대천동 중앙시장2길 ||공동시장;중형시장(점포 100~499개);||||||보령중앙시장||||90302
부여5일시장||126.9076025|36.281291|지역재래시장||충청남도 부여군 부여읍 성왕로 173번길 12||공설시장;소형시장(점포 100개 미만);||||||부여5일시장||||90302
부여중앙시장||126.912212|36.2824018|지역재래시장||충청남도 부여군 부여읍 중앙로 13번길 14-1||공동시장;중형시장(점포 100~499개);||||||부여중앙시장||||90302
삽교시장||126.7412647|36.6871398|지역재래시장||충청남도 예산군 삽교읍 두리3길 50-7||공설시장;소형시장(점포 100개 미만);||||||삽교시장||||90302
성정시장||127.1388284|36.8135245|지역재래시장||충청남도 천안시 서북구 양지21길 31||공동시장;소형시장(점포 100개 미만);||||||성정시장||||90302
성환이화시장||127.1305362|36.9189024|지역재래시장||충청남도 천안시 서북구 성환읍 성환중앙로 50||공설시장;소형시장(점포 100개 미만);||||||성환이화시장||||90302
