##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대자동차서비스블루핸즈
현대차블루핸즈|양재북부점|||현대자동차서비스블루핸즈|02-5298214|서울특별시 서초구 강남대로18길 16-12||||||||현대차블루핸즈 양재북부점|(양재동)|||160405
현대차블루핸즈|양재점|||현대자동차서비스블루핸즈|02-5298272|서울특별시 서초구 매헌로 50||||||||현대차블루핸즈 양재점|(양재동)|||160405
현대차블루핸즈|양재중부점|||현대자동차서비스블루핸즈|02-578-1331|서울특별시 서초구 강남대로4길 5||||||||현대차블루핸즈 양재중부점|(양재동)|||160405
현대차블루핸즈|양주샘내점|||현대자동차서비스블루핸즈|031-8432880|경기도 양주시 평화로 1307||||||||현대차블루핸즈 양주샘내점|(산북동)|||160405
현대차블루핸즈|양촌점|||현대자동차서비스블루핸즈|031-9961611|경기도 김포시 양촌읍 양곡4로 40||||||||현대차블루핸즈 양촌점||||160405
현대차블루핸즈|양평동부점|||현대자동차서비스블루핸즈|031-7718246|경기도 양평군 양평읍 시민로 145||||||||현대차블루핸즈 양평동부점||||160405
현대차블루핸즈|양평서부점|||현대자동차서비스블루핸즈|0226758204|서울특별시 영등포구 선유로 164||||||||현대차블루핸즈 양평서부점|(양평동3가)|||160405
현대차블루핸즈|양평자동차공업사|||현대자동차서비스블루핸즈|031-7722301|경기도 양평군 양평읍 경강로 1744||||||||현대차블루핸즈 양평자동차공업사||||160405
현대차블루핸즈|양평점|||현대자동차서비스블루핸즈|031-7745511|경기도 양평군 양평읍 양근로 15||||||||현대차블루핸즈 양평점||||160405
현대차블루핸즈|언양점|||현대자동차서비스블루핸즈|052-2632308|울산광역시 울주군 언양읍 남천로 170||||||||현대차블루핸즈 언양점||||160405
현대차블루핸즈|엄궁점|||현대자동차서비스블루핸즈|051328-7773|부산광역시 사상구 엄궁남로 1||||||||현대차블루핸즈 엄궁점|(엄궁동)|||160405
현대차블루핸즈|여서점|||현대자동차서비스블루핸즈|061-6538204|전라남도 여수시 여서로 228||||||||현대차블루핸즈 여서점|(여서동)|||160405
현대차블루핸즈|여수현대정비서비스|||현대자동차서비스블루핸즈|061-6927575|전라남도 여수시 화치동 산단중앙로 67||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 여수현대정비서비스|(화치동)|||160405
현대차블루핸즈|여주점|||현대자동차서비스블루핸즈|031-8867282||경기도 여주시 세종로 82|||||||현대차블루핸즈 여주점|(홍문동)|||160405
현대차블루핸즈|역곡점|||현대자동차서비스블루핸즈|032-3438204|경기도 부천시 경인로 479||||||||현대차블루핸즈 역곡점||||160405
현대차블루핸즈|역동점|||현대자동차서비스블루핸즈|031797-7744|경기도 광주시 문화로 39||||||||현대차블루핸즈 역동점|(역동)|||160405
현대차블루핸즈|역삼남부점|||현대자동차서비스블루핸즈|02-555-8272|서울특별시 강남구 봉은사로 234||||||||현대차블루핸즈 역삼남부점|(역삼동)|||160405
현대차블루핸즈|역삼점|||현대자동차서비스블루핸즈|02-5386197|서울특별시 강남구 논현로81길 4||||||||현대차블루핸즈 역삼점|(역삼동)|||160405
현대차블루핸즈|연남점|||현대자동차서비스블루핸즈|02-3258204|서울특별시 마포구 연희로 47||||||||현대차블루핸즈 연남점|(연남동)|||160405
현대차블루핸즈|연동점|||현대자동차서비스블루핸즈|064-7113132|제주특별자치도 제주시 신대로21길 34-1||||||||현대차블루핸즈 연동점|(연동)|||160405
현대차블루핸즈|연등점|||현대자동차서비스블루핸즈|061-6437988|전라남도 여수시 좌수영로 170||||||||현대차블루핸즈 연등점|(연등동)|||160405
현대차블루핸즈|연무점|||현대자동차서비스블루핸즈|041-7428204|충청남도 논산시 연무읍 득안대로 452-1||||||||현대차블루핸즈 연무점||||160405
현대차블루핸즈|연산점|||현대자동차서비스블루핸즈|061-2748205|전라남도 목포시 연산로 134||||||||현대차블루핸즈 연산점|(연산동)|||160405
현대차블루핸즈|연수점|||현대자동차서비스블루핸즈|043848-8482|충청북도 충주시 국원초5길 49||||||||현대차블루핸즈 연수점|(연수동)|||160405
현대차블루핸즈|연지점|||현대자동차서비스블루핸즈|051-8038204|부산광역시 부산진구 성지로 10-1||||||||현대차블루핸즈 연지점|(연지동)|||160405
현대차블루핸즈|연천점|||현대자동차서비스블루핸즈|031-8340174|경기도 연천군 연천읍 연천로 177||||||||현대차블루핸즈 연천점||||160405
현대차블루핸즈|연초점|||현대자동차서비스블루핸즈|055-6338204|경상남도 거제시 연초면 거제대로 4453||||||||현대차블루핸즈 연초점||||160405
현대차블루핸즈|연희점|||현대자동차서비스블루핸즈|032566-0023|인천광역시 서구 심곡로 205||||||||현대차블루핸즈 연희점|(연희동)|||160405
현대차블루핸즈|연희점|||현대자동차서비스블루핸즈|02-3328204|서울특별시 서대문구 연희맛로 3-1||||||||현대차블루핸즈 연희점|(연희동)|||160405
현대차블루핸즈|열쇠콜점|||현대자동차서비스블루핸즈|00015881313|서울특별시 강서구 강서로45길 19||||||||현대차블루핸즈 열쇠콜점|(화곡동)|||160405
현대차블루핸즈|염창점|||현대자동차서비스블루핸즈|0236637788|서울특별시 강서구 양천로 721||||||||현대차블루핸즈 염창점|(염창동)|||160405
현대차블루핸즈|염포점|||현대자동차서비스블루핸즈|052-2888272|울산광역시 북구 염포로 753||||||||현대차블루핸즈 염포점||||160405
현대차블루핸즈|영광자동차공업사|||현대자동차서비스블루핸즈|02-7497309|서울특별시 용산구 독서당로 51||||||||현대차블루핸즈 영광자동차공업사|(한남동)|||160405
현대차블루핸즈|영광점|||현대자동차서비스블루핸즈|061-3538236|전라남도 영광군 영광읍 천년로 1406||||||||현대차블루핸즈 영광점||||160405
현대차블루핸즈|영덕점|||현대자동차서비스블루핸즈|054-7348001|경상북도 영덕군 영덕읍 우곡길 18||||||||현대차블루핸즈 영덕점||||160405
현대차블루핸즈|영동점|||현대자동차서비스블루핸즈|043-7456300|충청북도 영동군 영동읍 난계로 1120-4||||||||현대차블루핸즈 영동점||||160405
현대차블루핸즈|영동현대서비스|||현대자동차서비스블루핸즈|043-7423333|충청북도 영동군 영동읍 기골로 190||||||||현대차블루핸즈 영동현대서비스||||160405
현대차블루핸즈|영등동부점|||현대자동차서비스블루핸즈|063832-8572|전라북도 익산시 고봉로 182||||||||현대차블루핸즈 영등동부점|(영등동)|||160405
현대차블루핸즈|영등점|||현대자동차서비스블루핸즈|063856-0064|전라북도 익산시 무왕로 1017||||||||현대차블루핸즈 영등점|(영등동)|||160405
현대차블루핸즈|영등포점|||현대자동차서비스블루핸즈|0226778204|서울특별시 영등포구 국회대로 663-1||||||||현대차블루핸즈 영등포점|(영등포동7가)|||160405
현대차블루핸즈|영신자동차|||현대자동차서비스블루핸즈|032-5518204|인천광역시 계양구 아나지로 344||||||||현대차블루핸즈 영신자동차|(작전동)|||160405
현대차블루핸즈|영암한라점|||현대자동차서비스블루핸즈|061-4612222|전라남도 영암군 삼호읍 대불로 370||||||||현대차블루핸즈 영암한라점||||160405
현대차블루핸즈|영양점|||현대자동차서비스블루핸즈|054-6820589|경상북도 영양군 영양읍 군청길 6||||||||현대차블루핸즈 영양점||||160405
현대차블루핸즈|영운점|||현대자동차서비스블루핸즈|043-2528572|충청북도 청주시 상당구 단재로 157||||||||현대차블루핸즈 영운점|(영운동)|||160405
현대차블루핸즈|영원자동차공업|||현대자동차서비스블루핸즈|02-908-9700|서울특별시 도봉구 도봉로136길 49||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 영원자동차공업|(창동)|||160405
현대차블루핸즈|영월점|||현대자동차서비스블루핸즈|033-3738204|강원도 영월군 영월읍 하송로 46-5||||||||현대차블루핸즈 영월점||||160405
현대차블루핸즈|영월현대서비스|||현대자동차서비스블루핸즈|033-3730802|강원도 영월군 영월읍 영월로 2129||마이티;카운티||||||현대차블루핸즈 영월현대서비스||||160405
현대차블루핸즈|영주종합정비공장|||현대자동차서비스블루핸즈|054-6342800|경상북도 영주시 구성로88번길 172||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 영주종합정비공장|(휴천동)|||160405
현대차블루핸즈|영천점|||현대자동차서비스블루핸즈|054-3368204|경상북도 영천시 향군로 16||||||||현대차블루핸즈 영천점|(화룡동)|||160405
현대차블루핸즈|영통중부점|||현대자동차서비스블루핸즈|031205-1472|경기도 수원시 영통구 영통로345번길 11||||||||현대차블루핸즈 영통중부점|(영통동77-7)|||160405
현대차블루핸즈|예산자동차정비공업사|||현대자동차서비스블루핸즈|041-3353000|충청남도 예산군 예산읍 신례원로 103||마이티;중형트럭;카운티;쏠라티||||||현대차블루핸즈 예산자동차정비공업사||||160405
현대차블루핸즈|예산점|||현대자동차서비스블루핸즈|041-3338204|충청남도 예산군 오가면 예산산업단지로 6||||||||현대차블루핸즈 예산점||||160405
현대차블루핸즈|예천점|||현대자동차서비스블루핸즈|041-6726677|충청남도 서산시 예천동 나무장1길 44||||||||현대차블루핸즈 예천점|(예천동)|||160405
현대차블루핸즈|예천점|||현대자동차서비스블루핸즈|054655-8582|경상북도 예천군 예천읍 충효로 200||||||||현대차블루핸즈 예천점||||160405
현대차블루핸즈|오관점|||현대자동차서비스블루핸즈|041-6348872|충청남도 홍성군 홍성읍 충서로 1402||||||||현대차블루핸즈 오관점||||160405
현대차블루핸즈|오남서부점|||현대자동차서비스블루핸즈|031-5758672|경기도 남양주시 오남읍 진건오남로759번길 101||||||||현대차블루핸즈 오남서부점||||160405
현대차블루핸즈|오남점|||현대자동차서비스블루핸즈|031575-8204|경기도 남양주시 오남읍 진건오남로 540||||||||현대차블루핸즈 오남점||||160405
현대차블루핸즈|오류점|||현대자동차서비스블루핸즈|0226149933|서울특별시 구로구 서해안로 2239||||||||현대차블루핸즈 오류점|(오류동)|||160405
현대차블루핸즈|오류점|||현대자동차서비스블루핸즈|032-5688204|인천광역시 서구 단봉로 142||||||||현대차블루핸즈 오류점|(오류동)|||160405
현대차블루핸즈|오산점|||현대자동차서비스블루핸즈|031-3778844|경기도 오산시 경기대로 306||||||||현대차블루핸즈 오산점|(오산동)|||160405
현대차블루핸즈|오산점|||현대자동차서비스블루핸즈|031826-7474|경기도 양주시 백석읍 권율로 1385||마이티;중형트럭;카운티;쏠라티||||||현대차블루핸즈 오산점||||160405
현대차블루핸즈|오성모터스|||현대자동차서비스블루핸즈|032-5715679|인천광역시 서구 보도진로41번길 8||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 오성모터스|(가좌동)|||160405
현대차블루핸즈|오성자동차공업사|||현대자동차서비스블루핸즈|02-4241181|서울특별시 송파구 백제고분로51길 27||||||||현대차블루핸즈 오성자동차공업사|(방이동)|||160405
현대차블루핸즈|오송점|||현대자동차서비스블루핸즈|043-2349219|충청북도 청주시 흥덕구 오송읍 만수1길 4-2||||||||현대차블루핸즈 오송점||||160405
현대차블루핸즈|오신산업주식회사|||현대자동차서비스블루핸즈|0236613435|서울특별시 강서구 양천로 462||||||||현대차블루핸즈 오신산업주식회사|(등촌동)|||160405
현대차블루핸즈|오정점|||현대자동차서비스블루핸즈|032-6768272|경기도 부천시 오정로 230||||||||현대차블루핸즈 오정점||||160405
현대차블루핸즈|오창남부점|||현대자동차서비스블루핸즈|043-2148203|충청북도 청주시 청원구 오창읍 과학산업3로 78-15||||||||현대차블루핸즈 오창남부점||||160405
현대차블루핸즈|오창장대점블루핸즈|||현대자동차서비스블루핸즈|043-2188572|충청북도 청주시 청원구 오창읍 오창시내1길 13||||||||현대차블루핸즈 오창장대점블루핸즈||||160405
