##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
글익는/작은도서관||||작은도서관||서울특별시 강동구 고덕로 137||||||||글익는 작은도서관|(암사동) 암사3동주민센터 3층|||200102
글초롱작은도서관(연지타운2단지)||||작은도서관||서울특별시 구로구 오리로 1102-10||||||||글초롱작은도서관(연지타운2단지)|(천왕연지타운2단지) 관리동 작은도서관|||200102
글향기작은도서관||||작은도서관||서울특별시 강동구 구천면로42길 59||||||||글향기작은도서관|(천호동) 천호1동주민센터 2층|||200102
금강수목원아파트/작은/도서관||||작은도서관||서울특별시 구로구 오리로 1197||||||||금강수목원아파트 작은 도서관|(오류동,금강수목원아파트) 금강수목원아파트,관리사무소 건물 2층|||200102
금빛도서관||||작은도서관||서울특별시 노원구 상계로26길 20||||||||금빛도서관|(대동청솔아파트) 대동아파트 상가3층|||200102
금천문화복지도서관||||작은도서관||서울특별시 금천구 가산로 61||||||||금천문화복지도서관|(독산동) 금천 문화복지도서관|||200102
금호1가동/북카페/책단지꿀단지||||작은도서관||서울특별시 성동구 행당로 15||||||||금호1가동 북카페 책단지꿀단지|(금호동1가) 책단지꿀단지 1층|||200102
금호2.3가동/어린이작은도서관||||작은도서관||서울특별시 성동구 무수막18길 1||||||||금호2.3가동 어린이작은도서관|(금호동2가) 금호2,3가동주민센터 2층|||200102
금호4가동/어린이작은도서관||||작은도서관||서울특별시 성동구 독서당로46길 26||||||||금호4가동 어린이작은도서관|(금호동4가) 3층|||200102
기둥문고||||작은도서관||서울특별시 중랑구 면목로33길 50||||||||기둥문고|2층|||200102
기쁨을나누는작은도서관||||작은도서관||서울특별시 양천구 월정로 62||||||||기쁨을나누는작은도서관|(상아아름아파트) B101|||200102
기쁨이/자라는/작은도서관||||작은도서관||서울특별시 성북구 종암로9길 25||||||||기쁨이 자라는 작은도서관|(극동아파트) 상가 202호|||200102
길:작은도서관||||작은도서관||서울특별시 구로구 서해안로 2267||||||||길:작은도서관|길:작은도서관|||200102
길숲도서관||||작은도서관||서울특별시 구로구 신도림로3길 19||||||||길숲도서관|(신도림동) 새서울교회|||200102
길음/동부센트레빌/어린이글마당||||작은도서관||서울특별시 성북구 숭인로2길 61||||||||길음 동부센트레빌 어린이글마당|(길음동동부센트레빌아파트)|||200102
길음1동/새마을문고||||작은도서관||서울특별시 성북구 길음로 92||||||||길음1동 새마을문고|(길음동) 길음1동 주민센터 3층|||200102
길음2동/새마을문고||||작은도서관||서울특별시 성북구 삼양로2길 70||||||||길음2동 새마을문고|(길음동)|||200102
길음뉴타운/푸르지오/도서관||||작은도서관||서울특별시 성북구 길음로 119||||||||길음뉴타운 푸르지오 도서관|(길음뉴타운) 1280번지 대우아파트 211동 앞|||200102
까망돌어린이도서관||||작은도서관||서울특별시 동작구 흑석한강로 13||||||||까망돌어린이도서관|(흑석동) 서울남부교회|||200102
꿈꾸는/도서관||||작은도서관||서울특별시 중랑구 신내로19길 42||||||||꿈꾸는 도서관|(신내6단지신내아파트) 꿈꾸는 도서관|||200102
꿈꾸는/도서관||||작은도서관||서울특별시 양천구 신월로24길 19||||||||꿈꾸는 도서관|(신월동) 신월종합사회복지관 4층 꿈꾸는 도서관|||200102
꿈꾸는/도서관||||작은도서관||서울특별시 동대문구 서울시립대로 14||||||||꿈꾸는 도서관|(청계한신휴플러스아파트) 관리사무소 2층|||200102
꿈꾸는/작은도서관||||작은도서관||서울특별시 송파구 동남로 280||||||||꿈꾸는 작은도서관|(성진빌딩) 4층|||200102
꿈꾸는/작은도서관||||작은도서관||서울특별시 강남구 자곡로3길 21||||||||꿈꾸는 작은도서관|(자곡동,LH강남힐스테이트) 꿈꾸는 작은도서관|||200102
꿈꾸는/작은도서관||||작은도서관||서울특별시 은평구 진흥로1길 17||||||||꿈꾸는 작은도서관|지하1층|||200102
꿈꾸는/작은도서관||||작은도서관||서울특별시 금천구 시흥대로18길 40||||||||꿈꾸는 작은도서관|(시흥동)|||200102
꿈꾸는/책마을||||작은도서관||서울특별시 용산구 장문로 95||||||||꿈꾸는 책마을|(보광동 주민센터) 1층|||200102
꿈꾸는/평창동/작은도서관||||작은도서관||서울특별시 종로구 평창문화로 65||||||||꿈꾸는 평창동 작은도서관|(평창동 주민센터) 평창동주민센터 2층|||200102
꿈꾸는i작은도서관||||작은도서관||서울특별시 은평구 진관3로 46||||||||꿈꾸는i작은도서관|(은평제일교회) 은평제일교회|||200102
꿈꾸는문고||||작은도서관||서울특별시 강북구 삼각산로 140||||||||꿈꾸는문고|4층|||200102
꿈꾸는언덕/작은도서관(천왕/1단지)||||작은도서관||서울특별시 구로구 천왕로 91||||||||꿈꾸는언덕 작은도서관(천왕 1단지)|(천왕동,천왕이펜하우스1단지) 천왕이펜하우스 1단지 104동 지하층 관리사무소 옆|||200102
꿈꾸는작은도서관||||작은도서관||서울특별시 노원구 석계로 59||||||||꿈꾸는작은도서관|(월계1동주민센터) 월계1동주민센터|||200102
꿈꾸는작은도서관||||작은도서관||서울특별시 구로구 도림로20길 40||||||||꿈꾸는작은도서관|꿈꾸는작은도서관|||200102
꿈나래어린이영어도서관||||작은도서관||서울특별시 마포구 월드컵로13길 80||||||||꿈나래어린이영어도서관|(망원동) 2층|||200102
꿈나무문고||||작은도서관||서울특별시 강북구 월계로 53-3||||||||꿈나무문고|(미아동) 4층|||200102
꿈나무영유아도서관||||작은도서관||서울특별시 관악구 신림로3길 35||||||||꿈나무영유아도서관|(신림동) 문화복합시설내 2층|||200102
꿈마루/도서관||||작은도서관||서울특별시 동대문구 이문로 55||||||||꿈마루 도서관|(동안교회 선교센터)|||200102
꿈마을도서관||||작은도서관||서울특별시 관악구 중앙2길 16||||||||꿈마을도서관|(봉천동) 2층|||200102
꿈밭/작은도서관||||작은도서관||서울특별시 강남구 자곡로 204-19||||||||꿈밭 작은도서관|(자곡동) 2층|||200102
꿈빛도서관||||작은도서관||서울특별시 마포구 희우정로 109||||||||꿈빛도서관|(망원동) 1층|||200102
꿈사다리도서관||||작은도서관||서울특별시 양천구 목동중앙남로 57||||||||꿈사다리도서관|2층|||200102
꿈사랑/도서관||||작은도서관||서울특별시 동대문구 한천로37길 33||||||||꿈사랑 도서관|(답십리동,래미안엘파인아파트) 아파트내|||200102
꿈샘/작은도서관||||작은도서관||서울특별시 성동구 한림말길 33||||||||꿈샘 작은도서관|(옥수동) 성동성결교회 지하1층|||200102
꿈씨/어린이/작은도서관||||작은도서관||서울특별시 금천구 독산로 232||||||||꿈씨 어린이 작은도서관|(독산동) 독산4동주민센터 2층|||200102
꿈을/이루는/작은도서관||||작은도서관||서울특별시 마포구 마포대로7길 18||||||||꿈을 이루는 작은도서관|(아현동주민센터) 2층|||200102
꿈을심는/작은도서관||||작은도서관||서울특별시 도봉구 우이천로38라길 25-4||||||||꿈을심는 작은도서관|(쌍문동) 꿈을 심는 작은도서관|||200102
꿈의숲푸르지오/키즈&맘북카페||||작은도서관||서울특별시 성북구 오패산로16가길 40||||||||꿈의숲푸르지오 키즈&맘북카페|(꿈의숲푸르지오아파트) 꿈의숲푸르지오 (아)|||200102
꿈이익어가는/작은도서관||||작은도서관||서울특별시 강북구 삼양로 106-1||||||||꿈이익어가는 작은도서관|(미아동) 1층|||200102
꿈이있는/도서관||||작은도서관||서울특별시 영등포구 신풍로16길 1||||||||꿈이있는 도서관|(남서울교회)|||200102
꿈이있는도서관||||작은도서관||서울특별시 강서구 강서로47길 108||||||||꿈이있는도서관|(내발산동,마곡수명산파크1단지아파트) 마곡수명산파크 1단지|||200102
꿈이있는어린이도서관||||작은도서관||서울특별시 강서구 까치산로 144||||||||꿈이있는어린이도서관|꿈이있는 어린이 도서관|||200102
꿈이자라는땅/작은도서관||||작은도서관||서울특별시 송파구 마천로35길 19||||||||꿈이자라는땅 작은도서관|(마천동) 엘 비손빌딩 2층|||200102
꿈익는/책마을/어린이도서관||||작은도서관||서울특별시 강북구 삼양로47길 9||||||||꿈익는 책마을 어린이도서관|(미아동) 2층|||200102
꿈자람책놀이터||||작은도서관||서울특별시 강서구 개화동로21길 4||||||||꿈자람책놀이터|(방화11단지아파트) 방화11종합사회복지관|||200102
꿈지락작은도서관||||작은도서관||서울특별시 은평구 진관1로 77-8||||||||꿈지락작은도서관|(은평뉴타운폭포동아파트) 402동 1층|||200102
꿈터/어린이도서관||||작은도서관||서울특별시 성동구 사근동9가길 23||||||||꿈터 어린이도서관|(사근동) 별관 1층|||200102
꿈터/작은도서관||||작은도서관||서울특별시 성북구 정릉로36길 76-17||||||||꿈터 작은도서관|(정릉동) 정릉교회 뒷편|||200102
꿈터/작은도서관||||작은도서관||서울특별시 강서구 곰달래로 79||||||||꿈터 작은도서관|(화곡1동주민센터) 3층|||200102
꿈터/작은도서관(천왕/6단지)||||작은도서관||서울특별시 구로구 천왕로 9||||||||꿈터 작은도서관(천왕 6단지)|(천왕동,천왕이펜하우스6단지) 27|||200102
꿈틀도서관||||작은도서관||서울특별시 성북구 종암로 214-6||||||||꿈틀도서관|나눔의집 1층 꿈틀도서관|||200102
나누리작은도서관||||작은도서관||서울특별시 금천구 금하로23길 40||||||||나누리작은도서관|(시흥동) 301호|||200102
나눔작은도서관||||작은도서관||서울특별시 노원구 마들로 57||||||||나눔작은도서관|(월계3동주민센터) 월계3동주민센터|||200102
나눔플러스/아름인도서관||||작은도서관||서울특별시 도봉구 도봉로109길 40||||||||나눔플러스 아름인도서관|(쌍문동) 2층|||200102
나들목가족도서관||||작은도서관||서울특별시 동대문구 안암로 6||||||||나들목가족도서관|(대광고등학교) 대광고 60주년 기념관 1층|||200102
나루/이촌북카페||||작은도서관||서울특별시 용산구 이촌로18길 20||||||||나루 이촌북카페|(이촌2동 주민센터) 2층|||200102
나무그늘/작은도서관||||작은도서관||서울특별시 강서구 마곡서1로 100||||||||나무그늘 작은도서관|(마곡동,마곡엠밸리6단지) 2층|||200102
나무그늘(신정이펜하우스3단지)||||작은도서관||서울 양천구 신정3동 신정이펜1로 50||||||||나무그늘(신정이펜하우스3단지)|신정이펜하우스 3단지|||200102
나무별작은도서관||||작은도서관||서울특별시 동작구 상도로34길 15||||||||나무별작은도서관|(상도동) 지층|||200102
나무와/열매/어린이/도서관||||작은도서관||서울특별시 종로구 통일로 266||||||||나무와 열매 어린이 도서관|2층 205호|||200102
