##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@비영리법인
한국전통주/진흥학회||||비영리법인||충청남도 홍성군 홍성읍 대학길 25||공익사단법인||||||한국전통주 진흥학회|청운대학교 호텔관광대학 314호|||210104
대한무사회||||비영리법인||대구광역시 수성구 동대구로 62길 52||공익사단법인||||||대한무사회|(2층)|||210104
한국미용문화사연구협회||||비영리법인||서울시 마포구 동교로 27길 53||공익사단법인||||||한국미용문화사연구협회|지남빌딩 506호|||210104
한국전래놀이문화협회||||비영리법인||서울시 용산구 원효로 19길 10||공익사단법인||||||한국전래놀이문화협회||||210104
한국문화의집/협회||||비영리법인|||서울시 마포구 공덕동 105-229|공익사단법인||||||한국문화의집 협회|그랜드빌딩 4층|||210104
대한명인회(광주시이관/‘12.5.15/문체부이관/'15.6.)||||비영리법인||광주시 광산구 사암로106번길 99-21||공익사단법인||||||대한명인회(광주시이관 ‘12.5.15 문체부이관 ’15.6.)||||210104
한국차문화협회(서울시→문체부/이관/‘15.6.16)||||비영리법인||서울시 마포구 토정로37길 46||공익사단법인||||||한국차문화협회(서울시→문체부 이관 ‘15.6.16)|207호|||210104
이순신/포럼||||비영리법인|||서울시 중구 저동2가 46-14|공익사단법인||||||이순신 포럼||||210104
한국참종이문화협회||||비영리법인|||서울특별시 종로구 익선동 55|공익사단법인||||||한국참종이문화협회|현대뜨레비앙 425호|||210104
아시아태평양문화협회||||비영리법인||서울시 마포구 월드컵로10길 27||공익사단법인||||||아시아태평양문화협회|(서교동)|||210104
국제피플투피플한국본부||||비영리법인||서울시 영등포구 여의나루로 71||공익사단법인||||||국제피플투피플한국본부|1501호|||210104
한/일문화친선협회||||비영리법인|||서울시 성동구 금호동3가 1331|공익사단법인||||||한 일문화친선협회|두산아파트 102동 704호|||210104
동북아문화연구원||||비영리법인||서울 강남구 테헤란로114길 14||공익사단법인||||||동북아문화연구원|3층 (대치동,미디어코프빌딩)|||210104
한국에스페란토협회||||비영리법인||서울시 마포구 마포대로4다길 18||공익사단법인||||||한국에스페란토협회|1601호 (마포동,강변한신코아빌딩)|||210104
한국대외문화협회||||비영리법인||서울시 영등포구 여의나루로 7||공익사단법인||||||한국대외문화협회|(여의도동)|||210104
한국현대중국연구회||||비영리법인||서울시 강남구 강남대로92길 31||공익사단법인||||||한국현대중국연구회|8층 (역삼동,민석빌딩)|||210104
국제문화친선협회||||비영리법인||서울시 종로구 세종대로 149||공익사단법인||||||국제문화친선협회|1002호 (세종로,광화문빌딩)|||210104
한/러문화교류협회||||비영리법인||서울시 영등포구 여의대로 24||공익사단법인||||||한 러문화교류협회|(여의도동) 전경련회관 1509호|||210104
한/러문화협회||||비영리법인||서울시 강남구 도산대로 310||공익사단법인||||||한 러문화협회|(논현동,우진빌딩)|||210104
한/티베트문화연구원||||비영리법인||대구시 남구 성당로 258||공익사단법인||||||한 티베트문화연구원|(대명동)|||210104
한/중여성교류협회||||비영리법인||서울시 마포구 마포대로 127||공익사단법인||||||한 중여성교류협회|1722호 (공덕동)|||210104
우크라이나문화예술원||||비영리법인||경기 성남시 분당구 대왕판교로351번길 14||공익사단법인||||||우크라이나문화예술원|2층 (궁내동)|||210104
세계예능교류협회||||비영리법인||서울시 동대문구 장한로23길 11-11||공익사단법인||||||세계예능교류협회|(장안동)|||210104
한/중문화교류협회||||비영리법인||서울시 마포구 삼개로 16||공익사단법인||||||한 중문화교류협회|(도화동) 근신빌딩 본관 514호|||210104
국제전통문화예술교류협회||||비영리법인||서울 강남구 논현로133길 12||공익사단법인||||||국제전통문화예술교류협회|301호 (논현동,능원타워)|||210104
한일문화진흥협회||||비영리법인||서울시 금천구 벚꽃로 254||공익사단법인||||||한일문화진흥협회|1214호 (가산동)|||210104
한일문화교류협회||||비영리법인||서울시 종로구 서울 종로구 혜화로 33||공익사단법인||||||한일문화교류협회|(명륜1가)|||210104
한국공연예술매니지먼트협회||||비영리법인|||영등포구 여의도동 17-16|공익사단법인||||||한국공연예술매니지먼트협회|대성빌딩 705|||210104
아시아문화네트워크||||비영리법인|||서울시 동작구 흑석동 102-70|공익사단법인||||||아시아문화네트워크|(우: 156-070)|||210104
한국장애인미술협회||||비영리법인||서울시 구로구 가마산로 279||공익사단법인||||||한국장애인미술협회|1011호 (구로동)|||210104
복지네트워크/유어웨이||||비영리법인||서울시 중구 퇴계로 30길 15-8||공익사단법인||||||복지네트워크 유어웨이|무석빌딩 5층|||210104
한국무용협회||||비영리법인|||종로구 동숭동 1-117|공익사단법인||||||한국무용협회|예총회관 304호|||210104
세화예술협회||||비영리법인|||서초구 서초동 1568-1|공익사단법인||||||세화예술협회|정유빌라 B동 10호|||210104
한국출판학회||||비영리법인||서울시 용산구 효창원로 64길 6||공익사단법인||||||한국출판학회|(효창동)|||210104
전국지역문화산업지원기관협의회||||비영리법인||부산광역시 수영강변대로 140||공익사단법인||||||전국지역문화산업지원기관협의회||||210104
한국광고학회||||비영리법인||서울특별시 송파구 올림픽로35길 137||공익사단법인||||||한국광고학회|(신천동) / 한국광고문화회관|||210104
한국광고홍보학회||||비영리법인||서울특별시 송파구 올림픽로35길 137||공익사단법인||||||한국광고홍보학회|(신천동) / 한국광고문화회관|||210104
부산국제광고제조직위원회||||비영리법인||부산광역시 해운대구 센텀동로 57||공익사단법인||||||부산국제광고제조직위원회|(우동) 806-2호|||210104
코리아드라마페스티벌조직위원회||||비영리법인||경상남도 진주시 신안로 104||공익사단법인||||||코리아드라마페스티벌조직위원회|(신안동 10-10) 원광빌딩 302호|||210104
미디어미래연구소||||비영리법인||서울특별시 서초구 반포대로4길 54||공익사단법인||||||미디어미래연구소|(서초동)|||210104
한국피디교육원||||비영리법인||서울시 양천구 목동 동로 233||공익사단법인||||||한국피디교육원|한국방송회관 10층|||210104
대한출판문화협회||||비영리법인||서울시 종로구 삼청로 6||공익사단법인||||||대한출판문화협회|(출판문화회관)|||210104
한국서점조합연합회||||비영리법인||서울시 구로구 가마산로 25길 9-3||공익사단법인||||||한국서점조합연합회|8층 (구로동 혜림빌딩)|||210104
대한인쇄문화협회||||비영리법인||서울시 마포구 양화로 15길 12||공익사단법인||||||대한인쇄문화협회|5층 (인쇄문화회관)|||210104
한국전자출판협회||||비영리법인||경기도 파주시 회동길 173||공익사단법인||||||한국전자출판협회|4층 (청림출판)|||210104
한국출판인회의||||비영리법인||서울시 마포구 동교로22길 44||공익사단법인||||||한국출판인회의||||210104
한국아동출판협회||||비영리법인||서울시 마포구 큰우물로 75||공익사단법인||||한국출판경영자협회||한국아동출판협회(구. 한국출판경영자협회)|(성지빌딩)|||210104
출판유통진흥원||||비영리법인||경기도 파주시 회동길 145||공익사단법인||||||출판유통진흥원|(아시아출판문화정보센터)|||210104
출판도시입주기업협의회||||비영리법인||경기도 파주시 회동길 145||공익사단법인||||||출판도시입주기업협의회|(아시아출판문화정보센터)|||210104
한국번역가협회||||비영리법인||서울 종로구 새문안로 3길 12||공익사단법인||||||한국번역가협회|(신문로1가)|||210104
한국대학출판협회||||비영리법인||서울 동대문구 이문로 107||공익사단법인||||||한국대학출판협회||||210104
한국중소출판협회||||비영리법인||서울시 마포구 토정로 222||공익사단법인||||||한국중소출판협회|B동 206호|||210104
대한체조협회||||비영리법인||서울시 송파구 올림픽로 424||공익사단법인||||||대한체조협회|올림픽회관|||210104
한국PCO협회||||비영리법인||서울시 서초구 방배로 192||공익사단법인||||||한국PCO협회|성지빌딩 4층|||210104
자연치유관광포럼||||비영리법인||서울시 서초구 강남대로 487||공익사단법인||||||자연치유관광포럼|3층 (반포동,원빌딩)|||210104
대한의료관광협의회||||비영리법인||서울시 중구 을지로11길 15||공익사단법인||||||대한의료관광협의회|708|||210104
한국교육여행협회||||비영리법인||서울특별시 마포구 독막로 331||공익사단법인||||||한국교육여행협회|(도화동)|||210104
한국공연관광협회||||비영리법인||서울시 종로구 삼일대로 428||공익사단법인||||||한국공연관광협회|509호 (낙원동)|||210104
한강길||||비영리법인|||서울특별시 마포구 합정동 370-33|공익사단법인||||||한강길|풍인빌딩 301호|||210104
한국의/길과/문화||||비영리법인||서울시 용산구 한강로 2가 256-2||공익사단법인||||||한국의 길과 문화|삼흥빌딩 301호|||210104
한국슬로시티본부||||비영리법인|||서울시 강남구 대치동 943-24|공익사단법인||||||한국슬로시티본부|메트로칸 오피스텔 2015호|||210104
지오파크||||비영리법인|||서울시 서초구 방배동 593-82|공익사단법인||||||지오파크||||210104
국민녹색관광포럼||||비영리법인|||서울특별시 종로구 세종로 211|공익사단법인||||||국민녹색관광포럼||||210104
한국관광레저문화진흥원||||비영리법인||서울특별시 강북구 노해로33길 60-4||공익사단법인||||||한국관광레저문화진흥원|(수유동)|||210104
