##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@GS25
GS25|SK행복드림구장점|37.43558511|126.69120353|GS25||인천 미추홀구 매소홀로 618||cafe25||||||GS25 SK행복드림구장점|1층 (문학동 482,SK행복드림구장)|||90702
GS25|S가산디지털단지역점|37.48246091|126.88196679|GS25|||서울 금천구 가산동 462-2|cafe25;battery||||||GS25 S가산디지털단지역점|가산디지털단지역|||90702
GS25|S강남구청역점|37.51697895|127.04177805|GS25|||서울 강남구 삼성동 1|battery||||||GS25 S강남구청역점|7호선강남구청역내|||90702
GS25|S강남역1호점|37.49784131|127.02863248|GS25||서울 강남구 강남대로 390||battery||||||GS25 S강남역1호점|지하1층 9호 (역삼동 825,미진프라자)|||90702
GS25|S강남역2호점|37.49784131|127.02863248|GS25||서울 강남구 강남대로 390||||||||GS25 S강남역2호점|B3층 38호 (역삼동 825)|||90702
GS25|S강남역3호점|37.49784131|127.02863248|GS25||서울 강남구 강남대로 390||||||||GS25 S강남역3호점|지하3층 (역삼동 825,신분당선)|||90702
GS25|S건대입구역점|37.5405514|127.07007128|GS25|||서울 광진구 화양동 6-3|cafe25;battery||||||GS25 S건대입구역점|B3,X22-23|||90702
GS25|S경성부경대역점|35.13746256|129.10136383|GS25||||cafe25||||||GS25 S경성부경대역점|(대연동 77)|||90702
GS25|S고속터미널역점|37.5043539|127.00350728|GS25|||서울 서초구 반포동 19-3|||||||GS25 S고속터미널역점|7호선고속버스터미널|||90702
GS25|S공릉역점|37.62589057|127.07250969|GS25||||||||||GS25 S공릉역점|내 (공릉동 385-4,7호선공릉역)|||90702
GS25|S광교역점|37.30202219|127.04429777|GS25|||경기 수원시 영통구 이의동 742|||||||GS25 S광교역점|신분당선 광교역|||90702
GS25|S광교중앙역점|37.28885562|127.0519303|GS25||||cafe25||||||GS25 S광교중앙역점|(이의동 177-18)|||90702
GS25|S광명사거리역점|37.4798265|126.857132|GS25|||경기 광명시 광명동 158|cafe25;battery||||||GS25 S광명사거리역점|광명사거리역내|||90702
GS25|S군자역점|37.55479468|127.07781684|GS25||서울 광진구 능동로 277||cafe25;battery;withdrawal||||||GS25 S군자역점|지하1층 (군자동 1-9,군자역내)|||90702
GS25|S굴포천역점|37.52140351|126.72954837|GS25||인천 부평구 주부토로 304||battery||||||GS25 S굴포천역점|호선 굴포천역內 (갈산1동 7)|||90702
GS25|S까치울역점|37.52017623|126.81518118|GS25||경기 부천시 오정구 역곡로 398||||||||GS25 S까치울역점|호선 까치울역內 (작동 7)|||90702
GS25|S남광주역점|35.13931276|126.92296616|GS25||||||||||GS25 S남광주역점|(지하103-1) (학동 994,남광주역)|||90702
GS25|S남구로역점|37.48586335|126.88732098|GS25|||서울 구로구 구로동 800|||||||GS25 S남구로역점|7호서남구로역지하2층|||90702
GS25|S남성역점|37.4841919|126.9713349|GS25||서울 동작구 사당로14가길 19||||||||GS25 S남성역점|사당동,7호선 남성역 내 (사당동 250-1)|||90702
GS25|S내방역점|37.48829048|126.99315923|GS25||||cafe25;battery||||||GS25 S내방역점|(방배동 874-16,7호선내방역내)|||90702
GS25|S노원역점|37.69288152|127.07239024|GS25|||서울 노원구 상계동 2-1|cafe25||||||GS25 S노원역점||||90702
GS25|S논현역점|37.5103393|127.022125|GS25|||서울 강남구 논현동 280|cafe25;battery||||||GS25 S논현역점||||90702
GS25|S뉴용문역점|36.33790168|127.39321069|GS25||||||||||GS25 S뉴용문역점|지하1층 (용문동 262,용문역)|||90702
GS25|S뉴정부청사점|36.35773645|127.38581426|GS25||||||||||GS25 S뉴정부청사점|대전도시철도 1호선 정부청사역 구내상가 지하1층 (둔산동 1515-1)|||90702
GS25|S대림역점|37.49281872|126.89685253|GS25||||cafe25||||||GS25 S대림역점|7호 호선 대림역 (대림동 1050-17)|||90702
GS25|S동천역점|37.33821858|127.10297431|GS25|||경기 용인시 수지구 동천동 322-3|||||||GS25 S동천역점|동천역사 내 상가|||90702
GS25|S뚝섬유원지역점|37.53194905|127.06698743|GS25||서울 광진구 능동로 10||||||||GS25 S뚝섬유원지역점|(자양동 73-2,7호선 뚝섬유원지역내)|||90702
GS25|S마들역점|37.66626997|127.05935781|GS25||서울 노원구 한글비석로 530||cafe25;battery||||||GS25 S마들역점|(7호선마들역내) (상계9동 647,상계주공12단지아파트)|||90702
GS25|S매봉역점|37.48509708|127.04703624|GS25|||서울 강남구 도곡동 461-1|||||||GS25 S매봉역점|매봉역내 333-03호|||90702
GS25|S매헌역점|37.46999678|127.03831959|GS25||||battery||||||GS25 S매헌역점|지하층 매장 2호 (양재동 233-2)|||90702
GS25|S먹골역점|37.6118299|127.07769067|GS25||||battery||||||GS25 S먹골역점||||90702
GS25|S메트로금호점|37.54810442|127.01587158|GS25||||cafe25||||||GS25 S메트로금호점|324-09호 (금호동4가)|||90702
GS25|S면목역점|37.58870234|127.08724969|GS25|||서울 중랑구 면목본동 120|||||||GS25 S면목역점||||90702
GS25|S반포역점|37.51233234|127.00186286|GS25|||서울 서초구 잠원동 130|battery||||||GS25 S반포역점||||90702
GS25|S보라매역점|37.5001491|126.9188208|GS25||서울 영등포구 신풍로 113||cafe25;battery||||||GS25 S보라매역점|(신길6동 508)|||90702
GS25|S부산광안역점|35.15835741|129.11606765|GS25||||cafe25||||||GS25 S부산광안역점|지하구내층 (광안동 205,도시철도 광안역)|||90702
GS25|S부산구서역점|35.24503543|129.09021383|GS25||부산 금정구 금정로233번길 46||||||||GS25 S부산구서역점|(구서동 475)|||90702
GS25|S부산두실역점|35.25403721|129.09054314|GS25||부산 금정구 중앙대로 1927-1||cafe25;jella_soft||||||GS25 S부산두실역점|(구서동 262)|||90702
GS25|S부산명륜역점|35.21200387|129.07971154|GS25||부산 동래구 중앙대로 1414||cafe25||||||GS25 S부산명륜역점|지하철 명륜역 (온천동 489-4)|||90702
GS25|S부산벡스코역점|35.16829583|129.13971649|GS25||||cafe25||||||GS25 S부산벡스코역점|벡스코지하철역 (우동 1086-3)|||90702
GS25|S부산자갈치역점|35.09740868|129.02695731|GS25||||cafe25||||||GS25 S부산자갈치역점|(남포동6가 117-1)|||90702
GS25|S부산해운대역점|35.16117193|129.15714605|GS25||||cafe25;jella_soft||||||GS25 S부산해운대역점|지하철 해운대역 (우동 656)|||90702
GS25|S부천시청역점|37.50418816|126.76727603|GS25||||battery||||||GS25 S부천시청역점|중동 7호선부천시청역내 (중동 1243,부천시청역)|||90702
GS25|S부천운동장역점|37.50507588|126.7965659|GS25||||battery;smart_atm||||||GS25 S부천운동장역점|지하층 (춘의동 15-1,부천종합운동장)|||90702
GS25|S부평구청역점|37.51223878|126.71527077|GS25||||||||||GS25 S부평구청역점|(청천동 112)|||90702
GS25|S사가정역점|37.58249603|127.08866148|GS25||||cafe25||||||GS25 S사가정역점|지하철 7호선 사가정역 (면목동 495)|||90702
GS25|S삼산체육관역점|37.50684938|126.73687534|GS25||||battery||||||GS25 S삼산체육관역점|삼산동 7호선삼산체육관역내 (삼산2동 466,삼산체육관역 7호선)|||90702
GS25|S상도역점|37.50246938|126.94827215|GS25|||서울 동작구 상도1동 752-2|cafe25;bakery;battery||||||GS25 S상도역점|7호선상도역내|||90702
GS25|S상동역점|37.50586797|126.75305412|GS25||||battery||||||GS25 S상동역점|상동 7호선상동역내 (상동 633,상동역)|||90702
GS25|S상봉역점|37.59603989|127.08531424|GS25|||서울 중랑구 상봉동 115|cafe25||||||GS25 S상봉역점|7호선상봉역점|||90702
GS25|S상현역점|37.29841131|127.0694851|GS25||||cafe25||||||GS25 S상현역점|상현역사 내 상가 (상현동 502-10)|||90702
GS25|S서면역점|35.15782793|129.05958995|GS25||||cafe25||||||GS25 S서면역점|서면역구내 (부전동 573-1)|||90702
GS25|S성복역점|37.31328454|127.08053826|GS25|||경기 용인시 수지구 성복동 720|||||||GS25 S성복역점|성복역사 내 상가|||90702
GS25|S센텀시티역점|35.17026577|129.13053393|GS25||부산 해운대구 우동1524 지하철 센텀시티역 (센텀대남로 지하76) ||cafe25||||||GS25 S센텀시티역점||||90702
GS25|S수락산역점|37.67732929|127.05530712|GS25||||cafe25||||||GS25 S수락산역점|수락산역 (상계동 1132-9)|||90702
GS25|S수지구청역점|37.32049164|127.08965712|GS25|||경기 용인시 수지구 풍덕천동 1045|cafe25||||||GS25 S수지구청역점|수지구청역사 내 상가|||90702
GS25|S숭실대입구역점|37.49878448|126.95237257|GS25|||서울 동작구 상도1동 515|cafe25;battery||||||GS25 S숭실대입구역점|7호선숭실대입구역 내|||90702
GS25|S신대방삼거리역점|37.50113382|126.92800135|GS25|||서울 동작구 대방동 393|cafe25;battery||||||GS25 S신대방삼거리역점|7호선역사내|||90702
GS25|S신사역점|37.51684337|127.01976639|GS25||서울 강남구 강남대로 616||battery;tax||||||GS25 S신사역점|(신사동 501,지하철3호선신사역내327-03호)|||90702
GS25|S신중동역점|37.50193173|126.77556915|GS25||||battery||||||GS25 S신중동역점|중동 7호선신중동역내 (중1동 1140-6,신중동역)|||90702
GS25|S신풍역점|37.50030597|126.90942033|GS25||||cafe25||||||GS25 S신풍역점|(신길6동 3599)|||90702
GS25|S양산역점|35.33875062|129.02640469|GS25||경남 양산시 강변로 441||cafe25;instant||||||GS25 S양산역점|양산역구내임대상가 2층 D204 (중부동 475-1)|||90702
GS25|S양재역1호점|37.48430403|127.03481191|GS25|||서울 서초구 양재동 12-1|battery||||||GS25 S양재역1호점|신분당선양재역내 B1-27|||90702
GS25|S양재역2호점|37.48478782|127.03336966|GS25||||battery||||||GS25 S양재역2호점|B3-41호 (서초2동 1366-9,신분당선양재역내)|||90702
GS25|S어린이대공원역점|37.5440786|127.07173623|GS25|||서울 광진구 화양동 3|cafe25;battery||||||GS25 S어린이대공원역점||||90702
GS25|S연산역점|35.18913444|129.08086925|GS25||||cafe25||||||GS25 S연산역점|연산지하철 역사내 (연산동 1515-1)|||90702
GS25|S온수역점|37.49516672|126.81730664|GS25|||서울 구로구 온수동 73|battery||||||GS25 S온수역점|7호선온수역내|||90702
GS25|S용마산역점|37.57100814|127.08872223|GS25|||서울 중랑구 면목동 산76-1|cafe25;withdrawal||||||GS25 S용마산역점|용마산역사내B1층|||90702
GS25|S이수역점|37.48552516|126.98065649|GS25||||cafe25;battery||||||GS25 S이수역점|7호선內 (사당2동 144-4)|||90702
GS25|S장산역점|35.17118123|129.17916598|GS25||||cafe25||||||GS25 S장산역점|장산지하철역 (좌동 1491)|||90702
GS25|S장승배기역점|37.50430873|126.94134716|GS25||||||||||GS25 S장승배기역점|장승배기 역사 내 (상도동 26-20)|||90702
GS25|S정자역점|37.3599048|127.10617057|GS25|||경기 성남시 분당구 정자동 95-5|cafe25;battery||||||GS25 S정자역점|매장4호|||90702
GS25|S종합운동장역점|37.52017067|127.08172744|GS25|||서울 송파구 잠실동 1-236종합운동장역B1층218-04호 |battery||||||GS25 S종합운동장역점||||90702
GS25|S중계역점|37.64271996|127.06654422|GS25|||서울 노원구 중계동 512|||||||GS25 S중계역점|7호선역사|||90702
GS25|S중곡역점|37.5662609|127.08422957|GS25||서울 광진구 능동로 415-1||battery||||||GS25 S중곡역점|7호 호선중곡역내 (중곡3동 167-1)|||90702
GS25|S중화역점|37.60179053|127.0786187|GS25||||||||||GS25 S중화역점|(중화1동 50-3)|||90702
GS25|S천왕역점|37.48672149|126.83885598|GS25||||battery||||||GS25 S천왕역점|(오류동 174-5,7호선 청왕역내)|||90702
GS25|S철산역점|37.47672345|126.8698871|GS25||||cafe25;battery||||||GS25 S철산역점|(철산3동 526)|||90702
GS25|S청계산역점|37.45190091|127.05026054|GS25|||서울 서초구 원지동 270-16|cafe25||||||GS25 S청계산역점|매장2호|||90702
GS25|S청담역2점|37.51950035|127.05163296|GS25||서울 강남구 학동로87길 7||cafe25;battery||||||GS25 S청담역2점|E-2 (7호선청담역지하3층) (청담동 75-1,현대아파트)|||90702
GS25|S청담역점|37.51950035|127.05163296|GS25||서울 강남구 학동로87길 7||cafe25;battery||||||GS25 S청담역점|(7호선청담역) (청담동 75-1,현대아파트)|||90702
GS25|S춘의역점|37.50393262|126.78873516|GS25||||battery||||||GS25 S춘의역점|춘의동 7호선춘의역사내 (춘의동 145,춘의역)|||90702
GS25|S태릉입구역점|37.61841172|127.07477749|GS25|||서울 노원구 공릉1동 680|cafe25||||||GS25 S태릉입구역점||||90702
GS25|S토성역점|35.10088453|129.01990445|GS25||||cafe25||||||GS25 S토성역점|(토성동3가 11-3)|||90702
GS25|S판교역점|37.39477552|127.11081628|GS25|||경기 성남시 분당구 삼평동 67|battery||||||GS25 S판교역점|매장1호|||90702
GS25|S하계역점|37.63476056|127.06955562|GS25||서울 노원구 공릉로59길 28||||||||GS25 S하계역점|(하계1동 280,미성아파트)|||90702
GS25|S학동역점|37.51419073|127.03135035|GS25||||battery||||||GS25 S학동역점|지하층 (논현동 279-67,학동역 지하상가)|||90702
GS25|W타워점|35.16015719|129.16145623|GS25||부산 해운대구 구남로 46||drug;withdrawal||||||GS25 W타워점|(중1동 1391-66,웨이브타운)|||90702
GS25|가경가로수점|36.62182088|127.43069402|GS25||충북 청주시 흥덕구 서현중로32번길 21||drug;post||||||GS25 가경가로수점|102호 (가경동 2010)|||90702
GS25|가경대로점|36.62590973|127.43773023|GS25||충북 청주시 흥덕구 가경로 123||cafe25;instant;drug;post;withdrawal||||||GS25 가경대로점|(가경동 171-55)|||90702
GS25|가경사랑점|36.62773063|127.43023686|GS25||충북 청주시 흥덕구 2순환로1219번길 15||drug;post;withdrawal;tax;smart_atm||||||GS25 가경사랑점|(가경동 1026)|||90702
GS25|가경세원점|36.62735699|127.43886019|GS25||충북 청주시 흥덕구 가경로 140||cafe25;instant;drug;post||||||GS25 가경세원점|월드마트 (가경동 1510)|||90702
GS25|가경파크점|36.62760713|127.43268642|GS25||충북 청주시 흥덕구 풍산로25번길 28||cafe25;drug;post;withdrawal;smart_atm||||||GS25 가경파크점|(가경동 1388)|||90702
GS25|가경프라임점|36.62532927|127.42937125|GS25||충북 청주시 흥덕구 강서로 119||cafe25;drug;post;withdrawal;smart_atm;self_cook||||||GS25 가경프라임점|(강서동 479)|||90702
GS25|가경하나점|36.62298547|127.43301098|GS25||충북 청주시 흥덕구 경산로 4||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 가경하나점|(가경동 1461-1)|||90702
GS25|가경한마음점|36.62338487|127.44124805|GS25||충북 청주시 흥덕구 장구봉로 71||cafe25;drug;post;withdrawal||||||GS25 가경한마음점|15동 101호 (가경동 1515,상가제)|||90702
GS25|가경행복점|36.63002099|127.43619088|GS25||충북 청주시 흥덕구 가경로173번길 1||cafe25;instant;drug;post;withdrawal||||||GS25 가경행복점|(가경동 1188)|||90702
GS25|가남삼거리점|37.19926177|127.54080395|GS25|||경기 여주시 가남읍태평리 476-1|cafe25;drug;post;withdrawal||||||GS25 가남삼거리점||||90702
GS25|가남행복점|37.21851747|127.53583086|GS25||경기 여주시 가남읍 경충대로 1472-33||cafe25;instant;drug;post||||||GS25 가남행복점|외 1필지 상가9호10호11호12호 (신해리 620-17)|||90702
GS25|가능로드점|37.74263103|127.02269647|GS25||경기 의정부시 호국로 1069||cafe25;bakery;instant;drug;post;withdrawal||||||GS25 가능로드점|(가능동 585-15)|||90702
GS25|가능문화점|37.74678105|127.04422396|GS25||경기 의정부시 가능로 118||cafe25;drug;post;withdrawal;smart_atm||||||GS25 가능문화점|1층 (의정부동 417)|||90702
GS25|가능빌리지점|37.75115449|127.04576774|GS25||경기 의정부시 태평로214번길 19-18||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 가능빌리지점|1층 (가능동 15-279)|||90702
GS25|가능역점|37.74793219|127.04284749|GS25||경기 의정부시 신흥로 356||drug||||||GS25 가능역점|(가능1동 642-24)|||90702
GS25|가능우미점|37.74520987|127.0327612|GS25||경기 의정부시 흥선로41번길 14||cafe25;instant;drug;post;withdrawal||||||GS25 가능우미점|(가능동 718)|||90702
GS25|가능타운점|37.74533426|127.03474528|GS25||경기 의정부시 의정로 140||bakery;instant;drug;post;battery;withdrawal||||||GS25 가능타운점|1층 (가능2동 737)|||90702
GS25|가능행복점|37.74143753|127.03973149|GS25||경기 의정부시 둔야로 62-1||cafe25;bakery;instant;drug;post;battery;atm;withdrawal;self_cook||||||GS25 가능행복점|(가능2동 749-17)|||90702
GS25|가든파이브점|37.47760821|127.12494095|GS25||서울 송파구 충민로 66||post;battery;withdrawal||||||GS25 가든파이브점|(문정2동 634,가든파이브라이프패션관B1-1028호)|||90702
GS25|가락금호점|37.49623202|127.11630973|GS25||서울 송파구 송파대로32길 15||cafe25;drug;battery||||||GS25 가락금호점|(가락본동 95-1,가락금호아파트)|||90702
GS25|가락명성점|37.49584709|127.125124|GS25||서울 송파구 송이로23길 18||cafe25;drug;post||||||GS25 가락명성점|1층 (가락2동 144-20)|||90702
GS25|가락몰점|37.49341789|127.1111296|GS25||서울 송파구 양재대로 932||cafe25;drug;post;self_cook||||||GS25 가락몰점|1층 1호 (가락동 600,업무동)|||90702
GS25|가락본점|37.49776577|127.12140347|GS25||서울 송파구 오금로36길 69-14||cafe25;instant;drug;post||||||GS25 가락본점|1층 (가락동 49-10)|||90702
GS25|가락센타점|37.49734243|127.13485513|GS25||서울 송파구 오금로44가길 9||lotto;cafe25;instant;drug;post;battery;withdrawal||||||GS25 가락센타점|(가락동 170)|||90702
GS25|가락스타점|37.49456821|127.11914523|GS25||서울 송파구 송파대로30길 16||cafe25;drug;withdrawal||||||GS25 가락스타점|110호 (가락본동 98,두산위브센티움)|||90702
