##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
뽕나무쟁이|선릉본점|||식신맛집||서울 강남구 역삼로65길 31|서울특별시 강남구 대치동 896-5|||||||뽕나무쟁이 선릉본점||||
상도곱창||||식신맛집|||서울특별시 동작구 상도동 488-6|||||||상도곱창||||
엘리스파이||||식신맛집||서울 영등포구 국제금융로 78|서울특별시 영등포구 여의도동 43-3|||||||엘리스파이||||
김수사||||식신맛집||서울특별시 강남구 도산대로 132|서울특별시 강남구 논현동 4-19|||||||김수사||||
진진만두국||||식신맛집||서울특별시 영등포구 국제금융로8길 34|서울특별시 영등포구 여의도동 36-4|||||||진진만두국||||
삼우치킨||||식신맛집||서울특별시 영등포구 시흥대로 671|서울특별시 영등포구 대림동 960-4|||||||삼우치킨||||
봉래헌/메이필드호텔||||식신맛집||서울특별시 강서구 방화대로 94|서울특별시 강서구 외발산동 426|||||||봉래헌 메이필드호텔|메이필드호텔|||
르지우||||식신맛집||서울 서초구 사평대로26길 40|서울특별시 서초구 반포동 91-3|||||||르지우||||
고씨네|염창역본점|||식신맛집||서울 양천구 목동중앙북로 86|서울특별시 양천구 목동 528-1|||||||고씨네 염창역본점||||
고운님||||식신맛집||서울특별시 강남구 삼성로81길 22|서울특별시 강남구 대치동 894-5|||||||고운님||||
R고기||||식신맛집||서울 강남구 선릉로162길 51|서울특별시 강남구 청담동 80-21|||||||R고기||||
누들스||||식신맛집||서울 서초구 남부순환로 2385|서울특별시 서초구 서초동 1465-11|||||||누들스||||
워킹온더클라우드||||식신맛집||서울 영등포구 63로 50|서울특별시 영등포구 여의도동 60|||||||워킹온더클라우드||||
빠뜨릭스와플|1호점|||식신맛집||서울특별시 영등포구 국제금융로 112|서울특별시 영등포구 여의도동 53-11|||||||빠뜨릭스와플 1호점||||
해남천일관||||식신맛집||서울 강남구 테헤란로13길 21|서울특별시 강남구 역삼동 636-13|||||||해남천일관||||
원조마늘통닭||||식신맛집||서울특별시 영등포구 도림로 471|서울특별시 영등포구 문래동4가 7-4|||||||원조마늘통닭||||
당산원조곱창||||식신맛집||서울 영등포구 당산로45길 9|서울특별시 영등포구 당산동5가 36|||||||당산원조곱창||||
삼보정||||식신맛집||서울특별시 영등포구 여의나루로 42|서울특별시 영등포구 여의도동 35-5|||||||삼보정||||
소문난곱창||||식신맛집||서울특별시 송파구 거마로22길 33|서울특별시 송파구 마천동 136-15|||||||소문난곱창||||
순대국전문점/햇빛촌||||식신맛집||서울 강서구 강서로56길 66|서울특별시 강서구 등촌동 670|||||||순대국전문점 햇빛촌||||
스시타츠||||식신맛집||서울특별시 강남구 도산대로28길 18|서울특별시 강남구 논현동 8-6|||||||스시타츠||||
엘쁠라또|신사점|||식신맛집||서울 강남구 도산대로17길 11|서울특별시 강남구 신사동 540-5|||||||엘쁠라또 신사점||||
볼피노||||식신맛집||서울특별시 강남구 도산대로45길 10-7|서울특별시 강남구 신사동 650-12|||||||볼피노||||
쿠마||||식신맛집||서울 영등포구 여의대방로69길 7|서울특별시 영등포구 여의도동 44-13|||||||쿠마||||
원주추어탕||||식신맛집||서울 강남구 강남대로110길 6|서울특별시 강남구 역삼동 809-1|||||||원주추어탕||||
남도포장마차||||식신맛집||서울특별시 관악구 청룡2길 3|서울특별시 관악구 봉천동 914-27|||||||남도포장마차||||
이십사절기|신사본점|||식신맛집||서울 강남구 도산대로37길 13|서울특별시 강남구 신사동 589-17|||||||이십사절기 신사본점||||
여로집|영등포점|||식신맛집||서울 영등포구 영중로10길 26|서울특별시 영등포구 영등포동3가 15-1|||||||여로집 영등포점||||
이모가있는집|본점|||식신맛집||서울 강남구 언주로134길 31|서울특별시 강남구 논현동 113-12|||||||이모가있는집 본점||||
송강민물장어|방배동점|||식신맛집||서울 서초구 명달로9길 5|서울특별시 서초구 방배동 1002-1|||||||송강민물장어 방배동점||||
대동문||||식신맛집||서울 영등포구 국제금융로6길 30|서울특별시 영등포구 여의도동 35-2|||||||대동문||||
황소곱창||||식신맛집||서울특별시 관악구 관악로15길 39|서울특별시 관악구 청룡동 877-1|||||||황소곱창||||
천호쭈꾸미||||식신맛집||서울특별시 강동구 천호대로158길 14|서울특별시 강동구 성내동 50-25|||||||천호쭈꾸미||||
차돌집||||식신맛집||서울 강서구 방화대로21길 85|서울특별시 강서구 방화동 611-35|||||||차돌집||||
신미식당||||식신맛집||서울특별시 강남구 압구정로 214|서울특별시 강남구 신사동 615|||||||신미식당|현대종합상가빌딩|||
라미띠에||||식신맛집||서울 강남구 언주로153길 7|서울특별시 강남구 신사동 628-16|||||||라미띠에||||
원조마산할매아구찜||||식신맛집||서울 서초구 강남대로99길 10|서울특별시 서초구 잠원동 20-8|||||||원조마산할매아구찜||||
하모||||식신맛집||서울특별시 강남구 언주로 819|서울특별시 강남구 신사동 627-17|||||||하모||||
함흥냉면||||식신맛집||서울 영등포구 영등포로42길 6|서울특별시 영등포구 영등포동3가 7-32|||||||함흥냉면||||
텍사스/데/브라질||||식신맛집||서울 서초구 사평대로 205|서울특별시 서초구 반포동 118-3|||||||텍사스 데 브라질||||
신기루황소곱창구이||||식신맛집||서울 관악구 관악로13길 25|서울특별시 관악구 봉천동 865-2|||||||신기루황소곱창구이||||
리틀사이공압구정점||||식신맛집||서울 강남구 언주로174길 26|서울특별시 강남구 신사동 640-1|||||||리틀사이공압구정점||||
멘야하나비||||식신맛집||서울 송파구 백제고분로45길 38|서울특별시 송파구 송파동 57|||||||멘야하나비||||
독도쭈꾸미|성내점|||식신맛집||서울 강동구 천호대로158길 10|서울특별시 강동구 성내동 50-7|||||||독도쭈꾸미 성내점||||
심양||||식신맛집||서울 강남구 도산대로 408|서울특별시 강남구 청담동 2|||||||심양||||
농민백암왕순대||||식신맛집||서울 강남구 선릉로86길 40-4|서울특별시 강남구 대치동 896-33|||||||농민백암왕순대||||
한라산|청담점|||식신맛집||서울특별시 강남구 도산대로81길 51|서울특별시 강남구 청담동 100|||||||한라산 청담점||||
그란구스또||||식신맛집||서울 강남구 삼성로 340|서울특별시 강남구 대치동 962-11|||||||그란구스또||||
홍중샤브샤브||||식신맛집||서울 영등포구 도림로 128-1|서울특별시 영등포구 대림동 1050-30|||||||홍중샤브샤브||||
현대낙지||||식신맛집||서울 강남구 압구정로14길 11|서울특별시 강남구 신사동 550-3|||||||현대낙지||||
오가네족발||||식신맛집||서울특별시 강남구 논현로36길 21|서울특별시 강남구 도곡동 416-11|||||||오가네족발||||
골목떡볶이||||식신맛집||서울특별시 송파구 문정로1길 33|서울특별시 송파구 문정동 44|||||||골목떡볶이||||
예향||||식신맛집||서울 강남구 언주로107길 7|서울특별시 강남구 역삼동 655-12|||||||예향||||
논현손칼국수||||식신맛집||서울특별시 강남구 논현로111길 16|서울특별시 강남구 논현동 193-38|||||||논현손칼국수||||
가드너/아드리아||||식신맛집||서울 강남구 압구정로46길 73|서울특별시 강남구 신사동 648-20|||||||가드너 아드리아||||
코지마||||식신맛집||서울특별시 강남구 압구정로60길 21|서울특별시 강남구 청담동 89-17|||||||코지마||||
유원설렁탕||||식신맛집||서울특별시 송파구 삼전로 90|서울특별시 송파구 삼전동 3-3|||||||유원설렁탕||||
능라도|강남점|||식신맛집||서울특별시 강남구 언주로107길 7|서울특별시 강남구 역삼동 655-12|||||||능라도 강남점|주차BD|||
JS가든/블랙||||식신맛집||서울특별시 강남구 언주로150길 32|서울특별시 강남구 논현동 96-3|||||||JS가든 블랙|천지일가|||
오스테리아꼬또|압구정점|||식신맛집||서울 강남구 언주로 835|서울특별시 강남구 신사동 623-5|||||||오스테리아꼬또 압구정점||||
더그린테이블||||식신맛집||서울 강남구 선릉로155길 13|서울특별시 강남구 신사동 655-4|||||||더그린테이블||||
추억의연탄갈비||||식신맛집||서울 서초구 바우뫼로37길 46|서울특별시 서초구 양재동 15-8|||||||추억의연탄갈비||||
Le/Brunchic|가로수길점|||식신맛집||서울 강남구 강남대로162길 41-22|서울특별시 강남구 신사동 524|||||||Le Brunchic 가로수길점||||
옛골토성|청계산점|||식신맛집||서울특별시 서초구 청계산로 434|서울특별시 서초구 신원동 69-7|||||||옛골토성 청계산점||||
메종엠오||||식신맛집||서울특별시 서초구 방배로26길 22|서울특별시 서초구 방배동 876-41|||||||메종엠오||||
바다해물포차||||식신맛집||서울 서초구 서초대로 86|서울특별시 서초구 방배동 938-2|||||||바다해물포차||||
통영다찌||||식신맛집||서울 강남구 논현로136길 12|서울특별시 강남구 논현동 81-4|||||||통영다찌||||
완도전복마을||||식신맛집||서울특별시 강남구 밤고개로31길 9|서울특별시 강남구 세곡동 96-1|||||||완도전복마을||||
수린||||식신맛집||서울특별시 강남구 언주로164길 24|서울특별시 강남구 신사동 649-7|||||||수린||||
베라짜노||||식신맛집||서울특별시 강남구 도산대로57길 13-2|서울특별시 강남구 청담동 88-30|||||||베라짜노||||
민스키친|강남점|||식신맛집||서울특별시 강남구 도산대로45길 10-4|서울특별시 강남구 신사동 651-4|||||||민스키친 강남점||||
대삼식당||||식신맛집||서울 강남구 학동로41길 23|서울특별시 강남구 논현동 106-17|||||||대삼식당||||
한성칼국수|논현점|||식신맛집||서울 강남구 언주로 735|서울특별시 강남구 논현동 62-13|||||||한성칼국수 논현점||||
반룡산||||식신맛집||서울 강남구 테헤란로78길 26|서울특별시 강남구 대치동 894-4|||||||반룡산||||
도림/롯데호텔월드||||식신맛집||서울특별시 송파구 올림픽로 240|서울특별시 송파구 잠실동 40-1|||||||도림 롯데호텔월드||||
대성관||||식신맛집||서울특별시 동작구 여의대방로 204-1|서울특별시 동작구 대방동 384-7|||||||대성관||||
히까리||||식신맛집||서울특별시 구로구 경인로 661|서울특별시 구로구 신도림동 337|||||||히까리||||
일미락||||식신맛집||서울 양천구 목동동로 226-16|서울특별시 양천구 목동 406-126|||||||일미락||||
쇼쿠||||식신맛집||서울 강남구 삼성로149길 21|서울특별시 강남구 청담동 12-1|||||||쇼쿠||||
도우룸바이스와니예||||식신맛집||서울 서초구 동광로 99|서울특별시 서초구 방배동 797-20|||||||도우룸바이스와니예||||
동흥관||||식신맛집||서울 금천구 시흥대로63길 20|서울특별시 금천구 시흥동 115-10|||||||동흥관||||
장남식당||||식신맛집||서울 강남구 봉은사로5길 10|서울특별시 강남구 논현동 197-25|||||||장남식당||||
박서방순대국밥|삼성본점|||식신맛집||서울 강남구 삼성로 520|서울특별시 강남구 삼성동 156-5|||||||박서방순대국밥 삼성본점||||
청수우동메밀냉면||||식신맛집||서울 영등포구 국제금융로 112|서울특별시 영등포구 여의도동 53-11|||||||청수우동메밀냉면||||
스시산원||||식신맛집||서울특별시 강남구 선릉로100길 42|서울특별시 강남구 삼성동 142-7|||||||스시산원||||
영동설렁탕||||식신맛집||서울특별시 서초구 강남대로101안길 24|서울특별시 서초구 잠원동 10-53|||||||영동설렁탕||||
진미평양냉면||||식신맛집||서울특별시 강남구 학동로 305-3|서울특별시 강남구 논현동 115-10|||||||진미평양냉면||||
의정부평양면옥||||식신맛집||서울 서초구 강남대로93길 28|서울특별시 서초구 잠원동 29-23|||||||의정부평양면옥||||
쮸즈||||식신맛집||서울 강남구 도산대로17길 13|서울특별시 강남구 신사동 540-4|||||||쮸즈||||
주옥||||식신맛집||서울 중구 소공로 119|서울특별시 중구 태평로2가 23|||||||주옥||||
양양메밀막국수||||식신맛집||서울특별시 서초구 동광로15길 10|서울특별시 서초구 방배동 793-1|||||||양양메밀막국수||||
대가||||식신맛집||서울 강남구 봉은사로4길 24|서울특별시 강남구 역삼동 810-12|||||||대가||||
일일향|2호점|||식신맛집||서울 강남구 봉은사로 167|서울특별시 강남구 논현동 206-5|||||||일일향 2호점||||
홍명||||식신맛집||서울 강남구 논현로131길 10|서울특별시 강남구 논현동 37-9|||||||홍명||||
