##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
선창횟집||||식신맛집|||강원도 동해시 어달동 7|||||||선창횟집||||
선영이네||||식신맛집||강원 고성군 토성면 토성로 75|강원도 고성군 토성면 봉포리 250|||||||선영이네||||
상호네닭갈비||||식신맛집||강원도 춘천시 공지로 442-33|강원도 춘천시 근화동 709-2|||||||상호네닭갈비||||
두일막국수||||식신맛집|||강원도 평창군 진부면 두일리 154|||||||두일막국수||||
범부메밀국수||||식신맛집|||강원도 양양군 서면 범부리 211-13|||||||범부메밀국수||||
평남횟집||||식신맛집|||강원도 춘천시 서면 오월리 96-2|||||||평남횟집||||
입암메밀타운||||식신맛집||강원 양양군 현남면 화상천로 155|강원도 양양군 현남면 입암리 76-1|||||||입암메밀타운||||
일출봉횟집||||식신맛집|||강원도 속초시 대포동 940-6|||||||일출봉횟집||||
퇴계막국수||||식신맛집|||강원도 춘천시 퇴계동 593-17|||||||퇴계막국수||||
연산골막국수||||식신맛집|||강원도 춘천시 동면 감정리 516|||||||연산골막국수||||
유천막국수||||식신맛집||강원 평창군 대관령면 만과봉길 58|강원도 평창군 대관령면 유천리 747-31|||||||유천막국수||||
풍년갈비||||식신맛집||강원 강릉시 강릉대로587번길 10-5|강원도 강릉시 초당동 74-1|||||||풍년갈비||||
봉운장||||식신맛집||강원 춘천시 소양고개길 26|강원도 춘천시 소양로3가 4|||||||봉운장||||
미가||||식신맛집||강원 속초시 신흥2길 41|강원도 속초시 노학동 1006-13|||||||미가||||
새술막막국수||||식신맛집|||강원도 춘천시 동산면 원창리 881|||||||새술막막국수||||
쿠폴라||||식신맛집|||강원도 춘천시 동면 장학리 139-78|||||||쿠폴라||||
배달식육식당||||식신맛집|||강원도 태백시 황지동 90-13|||||||배달식육식당||||
크래프트루트||||식신맛집||강원도 속초시 관광로408번길 1|강원도 속초시 노학동 980-113|||||CRAFTROOT||CRAFTROOT (크래프트루트)||||
창횟집||||식신맛집|||강원도 양양군 현남면 남애리 180-15|||||||창횟집||||
호산빵집||||식신맛집||강원 동해시 대동로 117|강원도 동해시 구미동 486-9|||||||호산빵집||||
강원토속식당||||식신맛집|||강원도 영월군 김삿갓면 진별리 506-17|||||||강원토속식당||||
조롱박||||식신맛집||강원 속초시 수복로 107-2|강원도 속초시 교동 636-92|||||||조롱박||||
장미산장||||식신맛집|||강원도 횡성군 우천면 오원리 545-2|||||||장미산장||||
교동막국수||||식신맛집|||강원도 고성군 간성읍 교동리 350-1|||||||교동막국수||||
명물닭갈비||||식신맛집||강원 춘천시 금강로62번길 8|강원도 춘천시 조양동 50-7|||||||명물닭갈비||||
다윤네집||||식신맛집||강원도 춘천시 경춘로 647-56|강원도 춘천시 서면 안보리 182-26|||||||다윤네집||||
초당순두부||||식신맛집||강원 속초시 원암학사평길 104|강원도 속초시 노학동 1063-1|||||||초당순두부||||
한신회센터||||식신맛집||강원도 강릉시 금성로 21|강원도 강릉시 성남동 50|||||||한신회센터||||
당근마차||||식신맛집||강원 속초시 영랑해안길 14|강원도 속초시 동명동 1-193|||||||당근마차||||
크레마코스타||||식신맛집|||강원도 강릉시 대전동 475-4|||||||크레마코스타||||
강릉집||||식신맛집||강원도 춘천시 서부대성로 46|강원도 춘천시 요선동 8-1|||||||강릉집||||
강원참숯||||식신맛집||강원도 횡성군 청정로 161|강원도 횡성군 갑천면 포동리 490|||||||강원참숯||||
평양막국수||||식신맛집|||강원도 춘천시 효자동 539-3|||||||평양막국수||||
대관령추어탕||||식신맛집||강원도 평창군 대관령로 202-12|강원도 평창군 대관령면 횡계리 206-7|||||||대관령추어탕||||
개울가식당||||식신맛집|||강원도 평창군 대관령면 수하리 8-4|||||||개울가식당||||
최옥란할머니순두부||||식신맛집||강원 속초시 관광로 415|강원도 속초시 노학동 980-62|||||||최옥란할머니순두부||||
황토숯불닭갈비||||식신맛집||강원도 춘천시 보안길 15|강원도 춘천시 후평동 801-12|||||||황토숯불닭갈비||||
Urban/green||||식신맛집||강원 춘천시 서면 박사로 732|강원도 춘천시 서면 현암리 578-5|||||||Urban green||||
홍천제일숯불닭갈비||||식신맛집||강원 홍천군 홍천읍 오안로 3-7|강원도 홍천군 홍천읍 하오안리 634-1|||||||홍천제일숯불닭갈비||||
아라리한우촌||||식신맛집||강원도 강릉시 남부로 90|강원도 강릉시 노암동 762-8|||||||아라리한우촌||||
샘밭숯불닭갈비||||식신맛집||강원 춘천시 신북읍 신샘밭로 646|강원도 춘천시 신북읍 천전리 118-24|||||||샘밭숯불닭갈비||||
명미횟집||||식신맛집||강원도 평창군 해당화3길 33|강원도 평창군 대관령면 횡계리 365-4|||||||명미횟집||||
보영이네해물칼국수|본점|||식신맛집||강원 춘천시 동내면 거두택지길4번길 7-18|강원도 춘천시 동내면 거두리 950-6|||||||보영이네해물칼국수 본점||||
송이닭강정||||식신맛집||강원 양양군 양양읍 남문5길 11-15|강원도 양양군 양양읍 남문리 52-4|||||||송이닭강정||||
장원닭갈비||||식신맛집|||강원도 춘천시 조양동 138-14|||||||장원닭갈비||||
백도삼교리동치미막국수||||식신맛집||강원 고성군 죽왕면 문암항길 51|강원도 고성군 죽왕면 문암진리 69-1|||||||백도삼교리동치미막국수||||
한성칼국수||||식신맛집||강원 속초시 밤골5길 19|강원도 속초시 교동 933-1|||||||한성칼국수||||
영철네생선구이맛집||||식신맛집||강원 속초시 청초호반로 330|강원도 속초시 중앙동 468-37|||||||영철네생선구이맛집||||
해녀마을||||식신맛집||강원 속초시 미시령로 3269|강원도 속초시 교동 794-6|||||||해녀마을||||
강릉수제어묵고로케||||식신맛집||강원 강릉시 금성로13번길 8|강원도 강릉시 성남동 53-1|||||||강릉수제어묵고로케||||
카페올라||||식신맛집||강원도 춘천시 중앙로77번길 39-1|강원도 춘천시 죽림동 4-12|||||||카페올라||||
싱글핀에일웍스||||식신맛집||강원 양양군 현북면 하조대2길 48-42|강원도 양양군 현북면 하광정리 618-1|||||||싱글핀에일웍스||||
신리면옥||||식신맛집||강원도 강릉시 신리천로 84|강원도 강릉시 주문진읍 교항리 373|||||||신리면옥||||
광판팔뚝김밥||||식신맛집||강원 춘천시 신동면 김유정로 1436|강원도 춘천시 신동면 증리 861-1|||||||광판팔뚝김밥||||
꼬삔이카페&공방||||식신맛집||강원 춘천시 서면 박사로 927|강원도 춘천시 서면 금산리 997|||||||꼬삔이카페&공방||||
중화짬뽕빵||||식신맛집||강원도 강릉시 금성로13번길 17|강원도 강릉시 성남동 51-106|||||||중화짬뽕빵||||
라꼬시나바이이성용||||식신맛집||강원도 강릉시 난설헌로 228-13|강원도 강릉시 초당동 352|||||||라꼬시나바이이성용||||
동일장칼국수||||식신맛집||강원도 강릉시 강변로534번길 61|강원도 강릉시 입암동 21-99|||||||동일장칼국수||||
카페/아라미스||||식신맛집||강원 정선군 북평면 어도원길 12|강원도 정선군 북평면 나전리 245|||||||카페 아라미스||||
생대구탕/언덕위에바다||||식신맛집||강원 양양군 강현면 물치3길 4-43|강원도 양양군 강현면 물치리 17-15|||||||생대구탕 언덕위에바다||||
대관령한우프라자||||식신맛집||강원 평창군 봉평면 무이진등길 37|강원도 평창군 봉평면 무이리 236-2|||||||대관령한우프라자||||
놀랄호떡군만두||||식신맛집||강원도 강릉시 금성로13번길 8-1|강원도 강릉시 성남동 53-2|||||||놀랄호떡군만두||||
우동당||||식신맛집||강원 속초시 새마을길 38|강원도 속초시 조양동 1480-88|||||||우동당||||
무미일||||식신맛집||강원도 고성군 천진5길 17|강원도 고성군 토성면 천진리 50-1|||||||무미일||||
모자호떡||||식신맛집||강원도 강릉시 금성로 21|강원도 강릉시 성남동 50|||||||모자호떡||||
일미닭강정||||식신맛집||강원 영월군 영월읍 서부시장길 15|강원도 영월군 영월읍 하송리 4-1|||||||일미닭강정||||
마옥논가운데집||||식신맛집||강원 횡성군 횡성읍 성동로 544-12|강원도 횡성군 횡성읍 마옥리 24-3|||||||마옥논가운데집||||
각두골||||식신맛집||강원도 양양군 설악로 1111-10|강원도 양양군 서면 오색리 337|||||||각두골||||
유진이네순대국||||식신맛집||강원도 속초시 아바이마을길 27-11|강원도 속초시 청호동 834|||||||유진이네순대국||||
마시따니||||식신맛집||강원도 강릉시 경포로 36-1|강원도 강릉시 교동 1799-7|||||||마시따니||||
명성닭강정||||식신맛집||강원 강릉시 금성로13번길 5-1|강원도 강릉시 성남동 51-120|||||||명성닭강정||||
다우등심||||식신맛집||강원 춘천시 스포츠타운길 399|강원도 춘천시 삼천동 213|||||||다우등심||||
스퀴즈/브루어리||||식신맛집||강원 춘천시 공지로 353|강원도 춘천시 효자동 685-10|||||||스퀴즈 브루어리||||
BRICKSBLOCK482||||식신맛집||강원 속초시 중앙로108번길 72|강원도 속초시 중앙동 482-248|||||||BRICKSBLOCK482||||
도자기별||||식신맛집||강원도 고성군 토성로 68|강원도 고성군 토성면 봉포리 189|||||||도자기별|경동생고기|||
홍박사생고기본관||||식신맛집||경기 성남시 분당구 양현로 447|경기도 성남시 분당구 야탑동 338-4|||||||홍박사생고기본관||||
본수원갈비||||식신맛집||경기 수원시 팔달구 중부대로223번길 41|경기도 수원시 팔달구 우만동 103-1|||||||본수원갈비||||
일산칼국수본점||||식신맛집||경기 고양시 일산동구 경의로 467|경기도 고양시 일산동구 정발산동 1271-3|||||||일산칼국수본점||||
진미통닭||||식신맛집||경기도 수원시 팔달구 정조로800번길 21|경기도 수원시 팔달구 남수동 117-1|||||||진미통닭||||
옥천냉면본점||||식신맛집||경기 양평군 옥천면 고읍로 140|경기도 양평군 옥천면 옥천리 760|||||||옥천냉면본점||||
만우정육점생고기식당||||식신맛집||경기도 여주시 가남읍 태평로 68|경기도 여주시 가남읍 태평리 775-3|||||||만우정육점생고기식당||||
평양면옥||||식신맛집||경기 의정부시 평화로439번길 7|경기도 의정부시 의정부동 385|||||||평양면옥||||
홍원막국수||||식신맛집||경기도 여주시 천서리길 12|경기도 여주시 대신면 천서리 605-2|||||||홍원막국수||||
고래빵집||||식신맛집||경기도 안양시 동안구 동편로49번길 19|경기도 안양시 동안구 관양동 1707-11|||||||고래빵집||||
낙선재||||식신맛집||경기 광주시 남한산성면 불당길 101|경기도 광주시 남한산성면 불당리 194-1|||||||낙선재||||
이웃사촌||||식신맛집||경기도 안양시 동안구 시민대로 161|경기도 안양시 동안구 비산동 1107|||||||이웃사촌||||
개성집||||식신맛집||경기 남양주시 와부읍 경강로 876|경기도 남양주시 와부읍 팔당리 706|||||||개성집||||
목향원||||식신맛집||경기 남양주시 덕릉로1071번길 34-12|경기도 남양주시 별내동 2334|||||||목향원||||
CUISSON||||식신맛집||경기 성남시 분당구 판교역로14번길 16|경기도 성남시 분당구 백현동 578-1|||||||CUISSON||||
반구정나루터||||식신맛집||경기 파주시 문산읍 반구정로85번길 13|경기도 파주시 문산읍 사목리 211-9|||||||반구정나루터||||
올라|백운호수2호점|||식신맛집||경기 의왕시 의일로 25|경기도 의왕시 학의동 597-4|||||||올라 백운호수2호점||||
고당||||식신맛집||경기도 남양주시 북한강로 121|경기도 남양주시 조안면 조안리 192-10|||||||고당|고당|||
크라이치즈버거|심곡점|||식신맛집||경기도 부천시 신흥로52번길 35|경기도 부천시 심곡동 407-2|||||||크라이치즈버거 심곡점||||
열두대문||||식신맛집||경기도 의왕시 청계로 167-16|경기도 의왕시 청계동 631|||||||열두대문||||
갈릴리농원||||식신맛집||경기 파주시 탄현면 방촌로 1196|경기도 파주시 탄현면 낙하리 4-1|||||||갈릴리농원||||
유니스의정원||||식신맛집||경기도 안산시 상록구 반월천북길 139|경기도 안산시 상록구 팔곡일동 163-2|||||||유니스의정원|허브향원|||
토지한정식||||식신맛집||경기 성남시 수정구 오야로 5|경기도 성남시 수정구 오야동 245-2|||||||토지한정식||||
미사리밀빛초계국수본점||||식신맛집||경기 하남시 미사대로 608|경기도 하남시 덕풍동 38-3|||||||미사리밀빛초계국수본점||||
아소산|일산본점|||식신맛집||경기 고양시 일산동구 정발산로 128|경기도 고양시 일산동구 마두동 967-1|||||||아소산 일산본점||||
마방집||||식신맛집||경기 하남시 하남대로 674|경기도 하남시 천현동 428-4|||||||마방집||||
스시가이센||||식신맛집||경기 안양시 동안구 평촌대로 239|경기도 안양시 동안구 비산동 1115|||||||스시가이센||||
임금님쌀밥집||||식신맛집||경기도 이천시 신둔면 경충대로 3134|경기도 이천시 신둔면 수광리 152-9|||||||임금님쌀밥집||||
한소반쭈꾸미||||식신맛집||경기도 성남시 수정구 달래내로369번길 8|경기도 성남시 수정구 상적동 25-13|||||||한소반쭈꾸미||||
물레방아||||식신맛집||경기도 화성시 제부로 461|경기도 화성시 서신면 송교리 35-1|||||||물레방아||||
군포해물탕||||식신맛집||경기도 수원시 영통구 동수원로513번길 11|경기도 수원시 영통구 매탄동 131-41|||||||군포해물탕||||
