##번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|SINCE|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|TELNUM|AREA|소재지우편번호|ADDR|NEWADDR|도로명우편번호|NAME|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|X|Y|위생업태명|건물지상층수|건물지하층수|사용시작지상층|사용끝지상층|사용시작지하층|사용끝지하층|한실수|양실수|욕실수|발한실여부|의자수|조건부허가신고사유|조건부허가시작일자|조건부허가종료일자|건물소유구분명|세탁기수|여성종사자수|남성종사자수|회수건조수|침대수|다중이용업소여부|MTYPE@@TAXBATH
309|목욕장업|11_44_01_P|3010000|3010000-202-2010-00003|20101122||01|영업/정상|01|영업|||||0221184400|3,878.20|100851|서울특별시 중구 을지로6가 18-21번지 굿모닝시티 지하3층 B301호 |서울특별시 중구 장충단로 247 (을지로6가, 굿모닝시티 지하3층 B301호)|04564|굿모닝시티 스파렉스|20170821111726|I|2018-08-31 23:59:59.0|공동탕업|200573.641273539    |451621.036467544    |공동탕업|0|0|0|0|3|4|0|0|12|N|0||||임대|0|||0|0|N|찜질방
310|목욕장업|11_44_01_P|3010000|3010000-202-2003-00011|20030226||01|영업/정상|01|영업|||||22336690|246.55|100831|서울특별시 중구 신당동 52-278번지 1층 |서울특별시 중구 다산로38길 66-45 (신당동)|04584|연진사우나|20190108160212|U|2019-01-10 02:40:00.0|공동탕업|201580.145904355    |450993.376068573    |공동탕업|3|0|1|1|0|0|0|0|0|N|0||||자가|0|||0|0|N|찜질방
311|목욕장업|11_44_01_P|3010000|3010000-202-1997-00253|19971205||01|영업/정상|01|영업|||||02 3173306|598.99|100802|서울특별시 중구 남대문로5가 395번지 |서울특별시 중구 소월로 50 (남대문로5가)|04637|(주)씨디엘호텔코리아|20170406165509|I|2018-08-31 23:59:59.0|목욕장업 기타|197762.501510022    |450337.580626313    |목욕장업 기타|23|2|2|2||||||N|||||자가||||||N|찜질방
312|목욕장업|11_44_01_P|3010000|3010000-202-2003-00006|20030226||01|영업/정상|01|영업|||||22744324|.00|100330|서울특별시 중구 주교동 96-1번지 3층 |서울특별시 중구 청계천로 188 (주교동, 3층)|04546|코리아목욕탕|20170303113128|I|2018-08-31 23:59:59.0|공동탕업|199799.208083924    |451816.806629958    |공동탕업|4|0|3|5|0|0|0|0|3|N|0||||임대|0|||0|0|N|찜질방
313|목욕장업|11_44_01_P|3010000|3010000-202-2008-00001|20080704||01|영업/정상|01|영업|||||0222694700|1,422.70|100195|서울특별시 중구 을지로5가 20-1번지 정건벨라지오 지하1,2층 |서울특별시 중구 을지로 213 (을지로5가,정건벨라지오 지하1,2층)|04546|정건사우나|20170111091858|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|200090.428459125    |451647.218394571    |공동탕업+찜질시설서비스영업|13|3|0|0|1|2|0|0|5|N|0||||자가|0|||0|0|N|찜질방
314|목욕장업|11_44_01_P|3010000|3010000-202-2016-00002|20161222||01|영업/정상|01|영업|||||02  753 9800|413.37|100210|서울특별시 중구 수하동 67번지 미래에셋 센터원빌딩 3층 |서울특별시 중구 을지로5길 26 (수하동, 미래에셋 센터원빌딩 3층)|04539|(주)센터원웰니스|20161222171349|I|2018-08-31 23:59:59.0|목욕장업 기타|198620.934275413    |451681.95803574     |목욕장업 기타|0|0|3|3|||0|0|3|N|0|||||0|0|0|0|0|N|찜질방
315|목욕장업|11_44_01_P|3010000|3010000-202-2007-00004|20070706||01|영업/정상|01|영업|||||02779 9988|1,770.31|100130|서울특별시 중구 순화동 151번지 (지하2층 201호) |서울특별시 중구 칠패로 27 (순화동,(지하2층 201호))|04511|마이트리스파|20170104112800|I|2018-08-31 23:59:59.0|공동탕업|197462.198757043    |450878.211786274    |공동탕업|27|5|0|0|2|2|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
316|목욕장업|11_44_01_P|3010000|3010000-202-1971-00337|19711206||01|영업/정상|01|영업|||||0222388198|349.45|100818|서울특별시 중구 신당동 67-138번지 |서울특별시 중구 퇴계로88길 55 (신당동)|04583|진양목욕탕|20140324114235|I|2018-08-31 23:59:59.0|공동탕업|201681.923662932    |451222.549882961    |공동탕업|3|0|1|2|0|0|0|0|5|N|0||||임대|0|||0|0|N|찜질방
317|목욕장업|11_44_01_P|3010000|3010000-202-2013-00003|20130523||01|영업/정상|01|영업|||||0220980530|190.48|100094|서울특별시 중구 남대문로4가 17-7번지 16층 |서울특별시 중구 세종대로 58 (남대문로4가, 16층)|04526|사우나(sauna)|20140617093518|I|2018-08-31 23:59:59.0|공동탕업|197847.754499522    |451011.231861517    |공동탕업|0|0|16|16|0|0|0|0|5|N|0||||자가|0|||0|0|N|찜질방
318|목욕장업|11_44_01_P|3010000|3010000-202-2004-00001|20040109||01|영업/정상|01|영업|||||02 22359024|1,548.90|100826|서울특별시 중구 신당동 333-175번지 성원빌딩지하1,2층 |서울특별시 중구 다산로 168 (신당동, 성원빌딩 지하1,2층)|04589|동궁사우나|20140616190415|I|2018-08-31 23:59:59.0|한증막업|201086.643957694    |450686.476066139    |한증막업|0|0|0|0|1|2|0|0|8|N|0|||||0|||0|0|N|찜질방
319|목욕장업|11_44_01_P|3010000|3010000-202-2013-00002|20130417||01|영업/정상|01|영업|||||0263629157|.00|100080|서울특별시 중구 북창동 17-1번지 호텔아로파 지하1층~지하2층 |서울특별시 중구 세종대로16길 22 (북창동, 호텔아로파 지하1층~지하2층)|04526|호텔 아로파 포세이돈|20190322172555|U|2019-03-24 02:40:00.0|공동탕업|197996.303190059    |451214.940443595    |공동탕업|0|0|||1|2|0|0|1|N|0||||자가|0|||0|0|N|찜질방
320|목욕장업|11_44_01_P|3010000|3010000-202-2012-00004|20121105||01|영업/정상|01|영업|||||02  752 5060|434.26|100809|서울특별시 중구 명동2가 2-21번지 지하1층 |서울특별시 중구 명동10길 19-27, 지하1층 (명동2가)|04537|명동황금사우나|20130416134927|I|2018-08-31 23:59:59.0|공동탕업|198678.774286832    |451209.550729181    |공동탕업|0|0|||1|1|0|0|5|Y|0|||||0|||0|0|N|찜질방
450|목욕장업|11_44_01_P|3020000|3020000-202-1997-00299|19970627||01|영업/정상|01|영업|||||7565585|842.72|140901|서울특별시 용산구 후암동 244-79번지 |서울특별시 용산구 후암로28길 38 (후암동)|04331|하남사우나|20151014161214|I|2018-08-31 23:59:59.0|공동탕업|198101.445232724    |449672.909204653    |공동탕업|5|4|||1|1||||Y|||||||||||N|찜질방
451|목욕장업|11_44_01_P|3020000|3020000-202-1971-00360|19710609||01|영업/정상|01|영업|||||02 794 8978|191.40|140841|서울특별시 용산구 용산동2가 18-4번지 |서울특별시 용산구 신흥로 79-1 (용산동2가)|04338|영수탕|20161004134531|I|2018-08-31 23:59:59.0|공동탕업|198704.256987664    |449220.631106918    |공동탕업|3|0|1|1|0|0|0|0|0|Y|0|||||0|||0|0|N|찜질방
452|목욕장업|11_44_01_P|3020000|3020000-202-1961-00285|19610710||01|영업/정상|01|영업|||||749 8030|257.40|140823|서울특별시 용산구 보광동 243-5번지 |서울특별시 용산구 보광로 63 (보광동)|04392|보광스파|20161004134754|I|2018-08-31 23:59:59.0|공동탕업|199722.607592796    |447450.550584273    |공동탕업||||||||||Y|||||||||||N|찜질방
453|목욕장업|11_44_01_P|3020000|3020000-202-1962-00362|19621017||01|영업/정상|01|영업|||||02  754 4683|209.36|140900|서울특별시 용산구 후암동 105-64번지 2층 |서울특별시 용산구 후암로 29 (후암동,2층)|04332|은전|20180314171153|I|2018-08-31 23:59:59.0|공동탕업|197947.221892803    |449587.403466068    |공동탕업|4||1|2||||||Y|||||||||||N|찜질방
454|목욕장업|11_44_01_P|3020000|3020000-202-2017-00002|20170726||01|영업/정상|01|영업|||||02  22237000|227.80|140877|서울특별시 용산구 한강로3가 40-969번지 |서울특별시 용산구 청파로20길 95, 6층 (한강로3가, 서울드래곤시티)|04372|서울드래곤시티 이비스스타일 (사우나)|20170921101605|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|196610.663839509    |447742.348636253    |공동탕업+찜질시설서비스영업|34|4|6||||0|0|2|Y|0||||자가|0|0|0|0|0|N|찜질방
455|목욕장업|11_44_01_P|3020000|3020000-202-1974-00364|19740207||01|영업/정상|01|영업|||||0207126642|254.40|140133|서울특별시 용산구 청파동3가 26-27번지 |서울특별시 용산구 청파로45길 14 (청파동3가)|04313|신신탕|20170725152518|I|2018-08-31 23:59:59.0|공동탕업|197270.753858004    |449142.035387673    |공동탕업|3||1|2||||||Y|||||||||||N|찜질방
456|목욕장업|11_44_01_P|3020000|3020000-202-2002-00008|20020925||01|영업/정상|01|영업|||||7035529|180.00|140133|서울특별시 용산구 청파동3가 29-16번지 |서울특별시 용산구 청파로45길 19 (청파동3가)|04313|주영여성대중목욕탕|20150206145414|I|2018-08-31 23:59:59.0|찜질시설서비스영업|197220.032977347    |449098.736049696    |찜질시설서비스영업||||||||||Y|||||||||||N|찜질방
457|목욕장업|11_44_01_P|3020000|3020000-202-1967-00335|19670925||01|영업/정상|01|영업|||||0207177674|267.20|140849|서울특별시 용산구 원효로3가 142-1번지 |서울특별시 용산구 원효로 123-12 (원효로3가)|04363|원삼|20180717153858|I|2018-08-31 23:59:59.0|공동탕업|196087.56840435     |447947.544455649    |공동탕업|3|0|2|3|0|0|0|0|2|Y|0||||자가|0|1|1|0|0|N|찜질방
458|목욕장업|11_44_01_P|3020000|3020000-202-2006-00005|20061004||01|영업/정상|01|영업|||||02  792 0001|3,812.00|140881|서울특별시 용산구 한강로3가 40-713번지 |서울특별시 용산구 한강대로21나길 40 (한강로3가)|04378|드래곤힐스파|20180111092756|I|2018-08-31 23:59:59.0|찜질시설서비스영업|196755.916741402    |447229.993629727    |찜질시설서비스영업|6|1|1|6|1|1|0|0|2|Y|0||||자가|0|10|7|0|0|N|찜질방
459|목욕장업|11_44_01_P|3020000|3020000-202-1988-00303|19880804||01|영업/정상|01|영업|||||02 7177895|957.00|140848|서울특별시 용산구 원효로3가 56-4번지 |서울특별시 용산구 원효로 134 (원효로3가)|04366|대교대중사우나|20181128172618|U|2018-11-30 02:40:00.0|공동탕업|196243.289518577    |447933.875394952    |공동탕업|5|3|||1|1||||Y|||||||||||N|찜질방
460|목욕장업|11_44_01_P|3020000|3020000-202-2000-00375|20001015||01|영업/정상|01|영업|||||26548904|110.00|140850|서울특별시 용산구 원효로4가 87-5번지 |서울특별시 용산구 효창원로12길 42 (원효로4가)|04360|수정탕|20120131112749|I|2018-08-31 23:59:59.0|공동탕업|195739.258577095    |447887.456942178    |공동탕업|3||1|2||||||Y|||||||||||N|찜질방
461|목욕장업|11_44_01_P|3020000|3020000-202-1970-00366|19701110||01|영업/정상|01|영업|||||0207148557|276.70|140132|서울특별시 용산구 청파동2가 1-81번지 |서울특별시 용산구 효창원로 220 (청파동2가)|04306|진양|20070509000000|I|2018-08-31 23:59:59.0|공동탕업|196714.865805339    |449397.934076037    |공동탕업|2||1|1||||||Y|||||||||||N|찜질방
462|목욕장업|11_44_01_P|3020000|3020000-202-2017-00001|20170120||01|영업/정상|01|영업||||||168.74|140806|서울특별시 용산구 갈월동 69-27번지 지하2층 |서울특별시 용산구 한강대로 305, 지하2층 (갈월동)|04320|수사우나|20170120150941|I|2018-08-31 23:59:59.0|공동탕업|197419.271266145    |449254.786813543    |공동탕업|0|2|||||0|0|0|N|0||||자가|0|0|0|0|0|N|찜질방
463|목욕장업|11_44_01_P|3020000|3020000-202-2016-00001|20161125||01|영업/정상|01|영업|||||02  749 4122|1,458.27|140895|서울특별시 용산구 한남동 732-20번지 |서울특별시 용산구 우사단로14길 34, 1층 2층 (한남동)|04405|이태원랜드|20180118142946|I|2018-08-31 23:59:59.0|공동탕업|199690.208158387    |447982.926141057    |공동탕업|1|4|1|2|||0|0|0|N|0||||자가|0|0|0|0|0|N|찜질방
464|목욕장업|11_44_01_P|3020000|3020000-202-1998-00282|19980919||01|영업/정상|01|영업|||||7998112|1,236.36|140893|서울특별시 용산구 한남동 747-7번지 |서울특별시 용산구 소월로 322 (한남동)|04347|그랜드하얏트서울|20150828162006|I|2018-08-31 23:59:59.0|공동탕업|199737.097413554    |448587.753314794    |공동탕업|20|2|||2|2||||Y|||||||||||N|찜질방
465|목욕장업|11_44_01_P|3020000|3020000-202-1987-00319|19871219||01|영업/정상|01|영업|||||02  797 0216|466.94|140026|서울특별시 용산구 용산동6가 69-167번지 |서울특별시 용산구 이촌로 352 (용산동6가)|04428|신동아사우나|20161004134647|I|2018-08-31 23:59:59.0|공동탕업|198622.89264988     |446114.155238838    |공동탕업|6|2|||2|2||||Y|||||||||||N|찜질방
466|목욕장업|11_44_01_P|3020000|3020000-202-2002-00003|20020309||01|영업/정상|01|영업|||||02 7787587|542.05|140901|서울특별시 용산구 후암동 339-4번지 |서울특별시 용산구 두텁바위로58길 7 (후암동)|04328|한남 스파|20170407133117|I|2018-08-31 23:59:59.0|공동탕업|198349.501059176    |449760.779873134    |공동탕업|6|1|||1|1||||Y|||||||||||N|찜질방
467|목욕장업|11_44_01_P|3020000|3020000-202-1988-00305|19881109||01|영업/정상|01|영업|||||02 7941377|297.00|140856|서울특별시 용산구 이태원동 249-15번지 |서울특별시 용산구 회나무로13가길 40 (이태원동)|04344|남산|20070509000000|I|2018-08-31 23:59:59.0|공동탕업|199201.922966975    |448731.821717236    |공동탕업|3|1|||1|1||||Y|||||||||||N|찜질방
468|목욕장업|11_44_01_P|3020000|3020000-202-1971-00352|19710209||01|영업/정상|01|영업|||||02 7968695|824.80|140823|서울특별시 용산구 보광동 218-0번지 |서울특별시 용산구 장문로 98-1 (보광동)|04396|신호사우나|20150828110201|I|2018-08-31 23:59:59.0|찜질시설서비스영업|199984.382267969    |447080.99874224     |찜질시설서비스영업|2|1|1|2|1|1||||Y|||||||||||N|찜질방
469|목욕장업|11_44_01_P|3020000|3020000-202-1998-00281|19981124||01|영업/정상|01|영업|||||02 7555608|310.71|140889|서울특별시 용산구 한남동 612-9번지 |서울특별시 용산구 대사관로34길 50 (한남동)|04409|한남대중탕|20150818105753|I|2018-08-31 23:59:59.0|공동탕업|200448.0782913      |447638.733062845    |공동탕업||||||||||Y|||||||||||N|찜질방
470|목욕장업|11_44_01_P|3020000|3020000-202-2014-00002|20141205||01|영업/정상|01|영업|||||7275000|330.85|140818|서울특별시 용산구 동자동 12번지 게이트빌딩 지하1층 |서울특별시 용산구 후암로 지하 107 (동자동)||주식회사 오응|20141205123114|I|2018-08-31 23:59:59.0|공동탕업|197593.304078325    |450126.951675139    |공동탕업|0|0|||1||0|0|12|N|0|||||0|0|0|0|0|N|찜질방
471|목욕장업|11_44_01_P|3020000|3020000-202-2014-00001|20141017||01|영업/정상|01|영업||||||300.00|140858|서울특별시 용산구 이태원동 131-36번지 |서울특별시 용산구 보광로60길 10 (이태원동)|04406|현대사우나|20141017130334|I|2018-08-31 23:59:59.0|공동탕업|199462.55857419     |447958.068967697    |공동탕업|4|0|2|3|||0|0|1|Y|0||||임대|0|0|2|0|0|N|찜질방
472|목욕장업|11_44_01_P|3020000|3020000-202-1985-00333|19850117||01|영업/정상|01|영업|||||0207971511|330.00|140810|서울특별시 용산구 동빙고동 21-2번지 |서울특별시 용산구 서빙고로91나길 85 (동빙고동)|04398|귀빈|20180308105343|I|2018-08-31 23:59:59.0|공동탕업|199578.882818174    |446917.260025951    |공동탕업|4||2|3||||||Y|||||||||||N|찜질방
473|목욕장업|11_44_01_P|3020000|3020000-202-2001-00384|20010220||01|영업/정상|01|영업|||||7985254|859.50|140893|서울특별시 용산구 한남동 737-28번지 지하1층 |서울특별시 용산구 이태원로 217 (한남동,지하1층)|04349|이화스파|20181205133601|U|2018-12-07 02:40:00.0|공동탕업|199745.379090768    |448092.921878498    |공동탕업||||||||||Y|||||||||||N|찜질방
474|목욕장업|11_44_01_P|3020000|3020000-202-1988-00302|20030321||01|영업/정상|01|영업|||||0207134645|344.58|140832|서울특별시 용산구 용문동 38-214번지 |서울특별시 용산구 효창원로37길 29 (용문동)|04356|용문사우나|20110601153601|I|2018-08-31 23:59:59.0|공동탕업|196290.526521217    |448436.078138776    |공동탕업||||||||||Y|||||||||||N|찜질방
475|목욕장업|11_44_01_P|3020000|3020000-202-2001-00376|20011017||01|영업/정상|01|영업|||||02 7988649|150.00|140823|서울특별시 용산구 보광동 253-4번지 |서울특별시 용산구 보광로24길 9 (보광동)|04414|아마존사우나|20110526173835|I|2018-08-31 23:59:59.0|공동탕업|199887.041042639    |447357.628888146    |공동탕업|5|1|||1|1||||Y|||||||||||N|찜질방
476|목욕장업|11_44_01_P|3020000|3020000-202-2002-00007|20020417||01|영업/정상|01|영업|||||02 7144227|493.33|140070|서울특별시 용산구 도원동 28번지 삼성레미안상가 지하 |서울특별시 용산구 새창로 70 (도원동,삼성레미안상가 지하)|04354|도원대중사우나|20180625162301|I|2018-08-31 23:59:59.0|공동탕업|196149.859380737    |448581.975861465    |공동탕업|4|1|||1|1||||Y|||||||||||N|찜질방
477|목욕장업|11_44_01_P|3020000|3020000-202-2005-00003|20050811||01|영업/정상|01|영업|||||02 7901003|471.64|140889|서울특별시 용산구 한남동 110-1번지 전국빌딩지하1층 |서울특별시 용산구 독서당로 23 (한남동,전국빌딩지하1층)|04410|황실여성한증막사우나|20170228100306|I|2018-08-31 23:59:59.0|찜질시설서비스영업|200562.054329169    |447604.291099445    |찜질시설서비스영업|||||1|1||||Y|||||||||||N|찜질방
478|목욕장업|11_44_01_P|3020000|3020000-202-2007-00001|20070125||01|영업/정상|01|영업|||||02  705 0022|386.38|140879|서울특별시 용산구 한강로3가 16-85번지 외1 |서울특별시 용산구 이촌로 1 (한강로3가,외1)|04373|새마을휘트니스용산|20180830094156|I|2018-08-31 23:59:59.0|공동탕업|196005.836412851    |447699.758814725    |공동탕업|0|1|0|0|0|0|0|0|4|Y|0||||자가|0|||0|0|N|찜질방
479|목욕장업|11_44_01_P|3020000|3020000-202-2011-00001|20110225||01|영업/정상|01|영업|||||02  795 9966|74.00|140857|서울특별시 용산구 이태원동 226-3번지 지하1층 |서울특별시 용산구 회나무로26길 12 (이태원동,지하1층)|04345|웰니스짐|20171121161904|I|2018-08-31 23:59:59.0|찜질시설서비스영업|199155.510674512    |448589.384221511    |찜질시설서비스영업|0|0|||||0|0|0|N|0|||||0|||0|0|N|찜질방
